#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 3  10.07 -1.97  0.20348 -1.956 3.618  5.122 15.30  0.040 0.78 24.513 24.200 23.566 23.078 22.523 22.250 22.158 21.993 21.945 22.614 22.081 22.660 22.343 22.281 22.215 22.188 22.138 22.025 21.966 21.923 21.932 21.972 21.958  0.203 
 3  10.07 -1.97  0.11181 -2.672 3.552  5.314 15.50  0.040 0.00 26.951 26.849 26.012 25.409 24.817 24.549 24.399 24.170 24.106 24.918 24.291 24.951 24.638 24.587 24.504 24.454 24.353 24.212 24.138 24.082 24.092 24.142 24.101  0.112 
 3  10.07 -1.97  0.14773 -2.331 3.583  5.215 15.90  0.040 0.00 26.498 26.253 25.542 25.001 24.434 24.173 24.090 23.851 23.785 24.530 23.977 24.573 24.247 24.207 24.131 24.126 24.064 23.899 23.812 23.755 23.767 23.822 23.804  0.148 
 3  10.07 -1.93  0.20858 -1.935 3.620  5.117 12.30  0.040 0.00 21.907 21.572 20.967 20.498 19.949 19.670 19.569 19.441 19.403 20.038 19.510 20.084 19.771 19.700 19.638 19.599 19.551 19.466 19.421 19.385 19.391 19.425 19.412  0.209 
 3  10.07 -1.93  0.40105 -1.379 3.653  4.980 12.90  0.040 0.00 21.118 20.727 20.205 19.792 19.274 19.021 18.913 18.848 18.829 19.366 18.884 19.398 19.115 19.045 18.996 18.941 18.894 18.861 18.840 18.817 18.821 18.844 18.832  0.401 
 3  10.07 -1.93  0.08746 -3.463 3.424  5.487 14.70  0.040 0.00 28.129 29.593 27.320 26.240 25.799 25.523 25.510 24.725 24.641 25.808 25.091 26.131 25.370 25.677 25.333 25.556 25.414 24.886 24.616 24.525 24.621 24.783 24.738  0.087 
 3  10.07 -1.91  0.34520 -1.506 3.646  5.011 12.80  0.040 0.00 21.336 20.956 20.416 19.990 19.463 19.202 19.093 19.018 18.996 19.554 19.059 19.589 19.299 19.227 19.176 19.122 19.073 19.032 19.008 18.983 18.987 19.012 18.999  0.345 
 3  10.07 -1.91  0.42923 -1.299 3.659  4.950 14.60  0.040 0.00 22.617 22.222 21.712 21.306 20.792 20.545 20.441 20.381 20.364 20.885 20.414 20.914 20.634 20.567 20.521 20.468 20.423 20.392 20.373 20.352 20.357 20.379 20.368  0.429 
 3  10.07 -1.91  0.19976 -1.972 3.617  5.126 14.80  0.040 0.00 24.501 24.169 23.559 23.086 22.535 22.257 22.161 22.024 21.984 22.624 22.098 22.671 22.355 22.287 22.224 22.190 22.143 22.051 22.002 21.964 21.971 22.008 21.994  0.200 
 3  10.07 -1.91  0.51502 -1.037 3.680  4.854 14.90  0.040 0.00 22.264 21.849 21.388 21.015 20.528 20.306 20.216 20.173 20.163 20.623 20.196 20.642 20.382 20.324 20.287 20.239 20.201 20.181 20.168 20.153 20.157 20.174 20.166  0.515 
 3  10.07 -1.91  0.42012 -1.325 3.657  4.960 15.00  0.040 0.00 23.082 22.688 22.175 21.766 21.250 21.001 20.896 20.835 20.818 21.343 20.868 21.373 21.092 21.024 20.977 20.924 20.878 20.847 20.827 20.806 20.810 20.832 20.821  0.420 
 3  10.07 -1.91  0.23332 -1.832 3.626  5.088 15.30  0.040 0.00 24.650 24.304 23.715 23.256 22.710 22.431 22.321 22.215 22.182 22.798 22.273 22.843 22.535 22.460 22.400 22.352 22.302 22.235 22.199 22.166 22.172 22.202 22.188  0.233 
 3  10.07 -1.91  0.14537 -2.361 3.578  5.221 15.40  0.040 0.00 26.072 25.842 25.116 24.566 23.996 23.737 23.654 23.404 23.336 24.093 23.536 24.137 23.808 23.772 23.694 23.692 23.627 23.456 23.364 23.304 23.318 23.374 23.355  0.145 
 3  10.07 -1.91  0.18221 -2.094 3.605  5.158 16.30  0.040 0.79 25.851 25.568 24.897 24.383 23.821 23.552 23.475 23.266 23.208 23.914 23.377 23.961 23.635 23.586 23.514 23.506 23.455 23.309 23.231 23.180 23.191 23.241 23.226  0.182 
 3  10.07 -1.91  0.24370 -1.789 3.629  5.074 16.90  0.040 0.00 26.142 25.792 25.209 24.755 24.211 23.934 23.825 23.722 23.691 24.300 23.778 24.343 24.037 23.963 23.904 23.855 23.805 23.742 23.707 23.675 23.681 23.711 23.697  0.244 
 3  10.07 -1.89  0.11719 -2.631 3.554  5.299 10.30  0.040 0.87 21.130 21.063 20.187 19.568 18.976 18.721 18.567 18.319 18.255 19.081 18.450 19.109 18.799 18.759 18.675 18.627 18.515 18.362 18.285 18.229 18.240 18.293 18.250  0.117 
 3  10.07 -1.89  0.13356 -2.475 3.568  5.256 13.50  0.040 0.82 23.957 23.815 23.011 22.423 21.839 21.576 21.451 21.208 21.141 21.939 21.336 21.975 21.656 21.614 21.531 21.501 21.411 21.255 21.172 21.114 21.125 21.179 21.146  0.134 
 3  10.07 -1.89  0.23982 -1.805 3.628  5.079 14.40  0.040 0.79 23.195 22.857 22.256 21.788 21.239 20.962 20.864 20.736 20.699 21.329 20.805 21.374 21.061 20.992 20.930 20.894 20.846 20.761 20.716 20.679 20.687 20.722 20.708  0.240 
 3  10.07 -1.89  0.40757 -1.361 3.655  4.973 14.80  0.040 0.00 22.971 22.580 22.061 21.649 21.130 20.878 20.772 20.709 20.692 21.222 20.744 21.254 20.970 20.901 20.854 20.800 20.754 20.721 20.701 20.679 20.684 20.707 20.695  0.408 
 3  10.07 -1.89  0.24191 -1.796 3.628  5.077 14.90  0.040 0.73 23.750 23.415 22.809 22.339 21.790 21.514 21.420 21.284 21.245 21.879 21.357 21.925 21.611 21.544 21.481 21.448 21.402 21.311 21.262 21.224 21.232 21.269 21.256  0.242 
 3  10.07 -1.89  0.68385 -0.355 3.766  4.638 15.00  0.040 0.00 20.658 20.307 20.001 19.745 19.376 19.249 19.212 19.203 19.196 19.469 19.207 19.455 19.275 19.254 19.242 19.220 19.210 19.204 19.201 19.196 19.196 19.191 19.195  0.684 
 3  10.07 -1.89  0.21457 -1.910 3.621  5.110 16.90  0.040 0.79 25.987 25.667 25.042 24.559 24.005 23.729 23.639 23.483 23.439 24.095 23.567 24.142 23.823 23.760 23.694 23.668 23.621 23.514 23.458 23.416 23.425 23.466 23.452  0.215 
 3  10.07 -1.89  0.67516 -0.394 3.761  4.653 17.40  0.040 0.78 22.916 22.546 22.203 21.916 21.514 21.359 21.306 21.287 21.279 21.608 21.297 21.603 21.400 21.368 21.349 21.318 21.300 21.291 21.284 21.276 21.277 21.279 21.280  0.675 
 3  10.07 -1.85  0.27808 -1.682 3.635  5.050 13.30  0.040 0.74 21.803 21.452 20.871 20.417 19.873 19.599 19.497 19.390 19.360 19.963 19.448 20.006 19.699 19.627 19.569 19.526 19.478 19.411 19.374 19.342 19.349 19.381 19.367  0.278 
 3  10.07 -1.85  0.71376 -0.220 3.781  4.580 13.40  0.040 0.00 18.721 18.394 18.112 17.873 17.525 17.413 17.384 17.379 17.373 17.617 17.382 17.599 17.432 17.417 17.408 17.390 17.384 17.380 17.377 17.373 17.373 17.368 17.372  0.714 
 3  10.07 -1.85  0.12638 -2.548 3.560  5.274 13.90  0.040 0.00 25.041 24.899 24.096 23.509 22.924 22.658 22.532 22.292 22.225 23.023 22.419 23.061 22.740 22.695 22.612 22.581 22.493 22.339 22.256 22.198 22.210 22.263 22.230  0.126 
 3  10.07 -1.85  0.91033 -2.474 4.059  7.921 14.20  0.040 0.00 25.154 25.792 25.848 25.874 25.890 25.913 25.921 25.927 25.931 25.889 25.924 25.886 25.899 25.913 25.913 25.915 25.925 25.927 25.928 25.930 25.930 25.934 25.933  0.674 
 3  10.07 -1.85  0.11757 -2.632 3.552  5.296 15.50  0.040 0.00 26.850 26.747 25.911 25.308 24.716 24.447 24.299 24.069 24.005 24.817 24.191 24.851 24.536 24.486 24.402 24.354 24.253 24.112 24.036 23.980 23.990 24.041 24.001  0.118 
 3  10.07 -1.85  0.32102 -1.566 3.642  5.025 16.40  0.040 0.00 25.086 24.713 24.164 23.731 23.198 22.933 22.826 22.746 22.724 23.289 22.790 23.326 23.030 22.958 22.906 22.855 22.808 22.762 22.735 22.709 22.714 22.742 22.729  0.321 
 3  10.07 -1.85  0.16934 -2.187 3.595  5.178 16.80  0.040 0.00 27.039 26.754 26.082 25.568 25.006 24.735 24.670 24.454 24.394 25.097 24.569 25.148 24.816 24.769 24.695 24.698 24.654 24.499 24.417 24.365 24.377 24.430 24.416  0.169 
 3  10.07 -1.83  0.55769 -0.881 3.699  4.806 12.50  0.040 0.00 19.473 19.050 18.628 18.282 17.820 17.620 17.543 17.511 17.504 17.916 17.529 17.926 17.683 17.635 17.605 17.563 17.532 17.517 17.507 17.496 17.499 17.511 17.507  0.558 
 3  10.07 -1.83  0.21043 -1.927 3.620  5.115 12.60  0.040 0.00 22.188 21.852 21.249 20.780 20.228 19.948 19.852 19.725 19.688 20.317 19.793 20.364 20.048 19.978 19.916 19.881 19.835 19.750 19.705 19.668 19.676 19.713 19.699  0.210 
 3  10.07 -1.83  0.16670 -2.208 3.592  5.182 13.90  0.040 0.00 24.189 23.913 23.233 22.713 22.150 21.880 21.815 21.592 21.531 22.242 21.710 22.292 21.960 21.914 21.840 21.843 21.797 21.639 21.555 21.501 21.514 21.567 21.553  0.167 
 3  10.07 -1.83  0.10328 -2.821 3.531  5.344 14.00  0.040 0.00 25.823 25.825 24.878 24.231 23.636 23.399 23.232 22.962 22.899 23.748 23.104 23.768 23.463 23.436 23.352 23.300 23.171 23.005 22.928 22.871 22.884 22.939 22.892  0.103 
 3  10.07 -1.83  0.29653 -1.629 3.638  5.038 14.20  0.040 0.91 22.384 22.022 21.458 21.015 20.475 20.204 20.099 20.009 19.983 20.565 20.058 20.606 20.303 20.231 20.176 20.128 20.080 20.026 19.996 19.967 19.973 20.003 19.990  0.297 
 3  10.07 -1.83  0.22707 -1.858 3.624  5.096 14.80  0.040 0.80 23.730 23.400 22.787 22.312 21.759 21.481 21.391 21.249 21.209 21.848 21.326 21.897 21.578 21.511 21.447 21.419 21.374 21.277 21.226 21.187 21.195 21.235 21.222  0.227 
 3  10.07 -1.83  0.65811 -0.470 3.752  4.680 15.10  0.040 0.00 21.046 20.669 20.341 20.067 19.680 19.539 19.495 19.482 19.474 19.775 19.488 19.765 19.572 19.546 19.531 19.505 19.491 19.484 19.480 19.474 19.474 19.470 19.473  0.658 
 3  10.07 -1.83  0.15335 -2.303 3.582  5.200 15.90  0.040 0.00 26.427 26.185 25.470 24.928 24.360 24.097 24.023 23.778 23.711 24.455 23.907 24.502 24.169 24.133 24.053 24.057 23.999 23.830 23.738 23.679 23.692 23.749 23.732  0.153 
 3  10.07 -1.83  0.35399 -1.485 3.647  5.006 17.40  0.040 0.00 25.883 25.502 24.966 24.540 24.010 23.750 23.644 23.573 23.553 24.103 23.612 24.138 23.845 23.774 23.724 23.673 23.626 23.587 23.563 23.539 23.544 23.571 23.558  0.354 
 3  10.07 -1.83  0.77081  0.091 3.809  4.414 18.00  0.040 0.95 22.026 21.734 21.486 21.273 20.958 20.866 20.845 20.841 20.836 21.046 20.843 21.022 20.878 20.869 20.862 20.848 20.846 20.843 20.840 20.837 20.836 20.832 20.836  0.771 
 3  10.07 -1.81  0.08245 -3.773 3.354  5.490 13.60  0.040 0.00 27.803 30.548 27.490 25.974 25.481 25.136 24.968 24.029 23.938 25.453 24.451 26.050 24.877 25.378 24.861 25.075 24.812 24.218 23.910 23.823 23.946 24.078 24.023  0.082 
 3  10.07 -1.81  0.16515 -2.220 3.590  5.184 16.60  0.040 0.00 26.921 26.650 25.964 25.441 24.877 24.608 24.543 24.316 24.253 24.969 24.436 25.020 24.686 24.643 24.567 24.572 24.524 24.363 24.277 24.222 24.236 24.290 24.276  0.165 
 3  10.07 -1.81  0.61159 -0.666 3.727  4.746 16.80  0.040 0.00 23.234 22.824 22.455 22.151 21.732 21.565 21.506 21.484 21.476 21.827 21.496 21.826 21.612 21.575 21.554 21.520 21.498 21.488 21.481 21.473 21.474 21.476 21.476  0.612 
 3  10.07 -1.81  0.35017 -1.494 3.647  5.008 17.20  0.040 0.00 25.705 25.325 24.787 24.361 23.829 23.568 23.463 23.391 23.372 23.921 23.431 23.957 23.663 23.592 23.542 23.492 23.445 23.405 23.381 23.357 23.362 23.390 23.377  0.350 
 3  10.07 -1.81  0.23137 -1.840 3.625  5.090 17.30  0.040 0.00 26.670 26.326 25.735 25.275 24.725 24.444 24.340 24.232 24.201 24.814 24.291 24.860 24.547 24.473 24.414 24.370 24.322 24.253 24.216 24.183 24.190 24.223 24.209  0.231 
 3  10.07 -1.81  0.83501  1.126 3.731  3.103 17.60  0.040 0.98 19.315 18.954 18.615 18.323 17.902 17.751 17.716 17.705 17.699 18.003 17.711 17.997 17.782 17.756 17.745 17.725 17.714 17.708 17.703 17.697 17.698 17.696 17.698  0.835 
 3  10.07 -1.81  0.35177 -1.490 3.647  5.008 18.40  0.040 0.00 26.896 26.516 25.978 25.552 25.021 24.760 24.655 24.584 24.564 25.113 24.623 25.149 24.854 24.784 24.734 24.684 24.637 24.597 24.574 24.549 24.555 24.583 24.570  0.352 
 3  10.07 -1.79  0.17986 -2.116 3.602  5.161 12.90  0.040 0.00 22.960 22.654 22.004 21.505 20.946 20.670 20.612 20.411 20.356 21.035 20.518 21.088 20.756 20.703 20.632 20.635 20.599 20.453 20.376 20.327 20.339 20.391 20.379  0.180 
 3  10.07 -1.79  0.19147 -2.032 3.611  5.141 13.70  0.040 0.00 23.550 23.230 22.603 22.118 21.563 21.285 21.208 21.044 20.998 21.652 21.132 21.702 21.377 21.316 21.250 21.234 21.194 21.077 21.016 20.973 20.984 21.028 21.016  0.191 
 3  10.07 -1.79  0.56783 -0.841 3.704  4.795 14.60  0.040 0.00 21.472 21.049 20.638 20.299 19.844 19.651 19.578 19.548 19.542 19.941 19.565 19.948 19.710 19.664 19.636 19.596 19.567 19.554 19.545 19.534 19.538 19.549 19.545  0.568 
 3  10.07 -1.79  0.08653 -3.524 3.411  5.487 14.70  0.040 0.00 28.279 29.987 27.538 26.379 25.947 25.668 25.646 24.808 24.726 25.946 25.194 26.324 25.479 25.841 25.457 25.701 25.535 24.979 24.695 24.605 24.712 24.876 24.828  0.087 
 3  10.07 -1.79  0.10275 -2.834 3.529  5.345 14.80  0.040 0.00 26.656 26.671 25.710 25.057 24.462 24.229 24.062 23.785 23.722 24.576 23.930 24.594 24.290 24.266 24.182 24.131 23.999 23.828 23.750 23.694 23.707 23.763 23.715  0.103 
 3  10.07 -1.79  0.64363 -0.534 3.744  4.701 15.00  0.040 0.87 20.694 20.293 19.926 19.622 19.201 19.034 18.975 18.953 18.946 19.297 18.965 19.295 19.080 19.044 19.022 18.989 18.967 18.957 18.950 18.942 18.944 18.948 18.947  0.644 
 3  10.07 -1.79  0.09412 -3.071 3.494  5.405 15.10  0.040 0.00 27.548 27.750 26.571 25.848 25.285 25.151 24.950 24.578 24.521 25.425 24.770 25.401 25.138 25.178 25.108 25.054 24.848 24.624 24.539 24.487 24.504 24.566 24.511  0.094 
 3  10.07 -1.79  0.14132 -2.414 3.570  5.230 15.40  0.040 0.82 25.710 25.554 24.763 24.180 23.598 23.333 23.217 22.972 22.904 23.696 23.102 23.736 23.412 23.371 23.287 23.265 23.180 23.021 22.935 22.876 22.888 22.943 22.912  0.141 
 3  10.07 -1.79  0.19935 -1.975 3.617  5.127 16.20  0.040 0.00 25.908 25.578 24.966 24.492 23.938 23.659 23.571 23.430 23.391 24.027 23.506 24.076 23.756 23.689 23.626 23.598 23.554 23.458 23.408 23.369 23.378 23.418 23.405  0.199 
 3  10.07 -1.79  0.16208 -2.244 3.587  5.188 16.40  0.040 0.00 26.781 26.520 25.824 25.294 24.729 24.461 24.395 24.161 24.096 24.821 24.284 24.871 24.537 24.496 24.418 24.425 24.375 24.210 24.121 24.065 24.078 24.134 24.119  0.162 
 3  10.07 -1.79  0.25341 -1.753 3.631  5.064 16.70  0.040 0.73 25.428 25.088 24.491 24.026 23.476 23.200 23.108 22.981 22.945 23.566 23.050 23.612 23.296 23.229 23.168 23.136 23.092 23.006 22.961 22.924 22.933 22.971 22.958  0.253 
 3  10.07 -1.79  0.28709 -1.656 3.637  5.045 17.90  0.040 0.00 26.809 26.446 25.884 25.442 24.900 24.630 24.526 24.437 24.413 24.991 24.486 25.032 24.728 24.656 24.602 24.555 24.508 24.455 24.424 24.396 24.403 24.434 24.420  0.287 
 3  10.07 -1.77  0.13664 -2.461 3.566  5.243 10.20  0.040 0.00 21.121 20.951 20.172 19.596 19.017 18.751 18.647 18.398 18.328 19.114 18.529 19.156 18.828 18.789 18.705 18.691 18.613 18.449 18.359 18.298 18.311 18.368 18.340  0.137 
 3  10.07 -1.77  0.09632 -3.001 3.504  5.386 12.20  0.040 0.00 24.473 24.617 23.509 22.806 22.228 22.059 21.871 21.529 21.470 22.360 21.706 22.351 22.071 22.090 22.014 21.962 21.782 21.574 21.491 21.437 21.453 21.514 21.461  0.096 
 3  10.07 -1.77  0.21638 -1.902 3.622  5.108 13.70  0.040 0.00 23.226 22.888 22.288 21.821 21.269 20.988 20.892 20.770 20.736 21.357 20.836 21.405 21.088 21.017 20.956 20.921 20.875 20.794 20.751 20.715 20.723 20.761 20.747  0.216 
 3  10.07 -1.77  0.42804 -1.302 3.658  4.951 14.00  0.040 0.00 22.026 21.632 21.123 20.714 20.190 19.942 19.844 19.787 19.774 20.285 19.818 20.316 20.029 19.963 19.919 19.871 19.828 19.798 19.779 19.759 19.765 19.792 19.781  0.428 
 3  10.07 -1.77  0.11321 -2.683 3.546  5.303 14.40  0.040 0.00 25.877 25.809 24.939 24.321 23.727 23.464 23.306 23.069 23.006 23.830 23.195 23.860 23.549 23.502 23.418 23.365 23.256 23.111 23.036 22.981 22.991 23.042 22.999  0.113 
 3  10.07 -1.77  0.15778 -2.277 3.583  5.193 14.50  0.040 0.00 24.963 24.716 24.006 23.467 22.901 22.635 22.566 22.323 22.256 22.994 22.451 23.044 22.708 22.671 22.591 22.598 22.544 22.375 22.282 22.223 22.238 22.295 22.279  0.158 
 3  10.07 -1.77  0.23279 -1.834 3.626  5.089 14.70  0.040 0.00 24.055 23.711 23.121 22.661 22.110 21.829 21.727 21.619 21.589 22.199 21.678 22.245 21.932 21.858 21.799 21.756 21.709 21.640 21.603 21.570 21.578 21.612 21.598  0.233 
 3  10.07 -1.77  0.56689 -0.845 3.703  4.795 14.80  0.040 0.00 21.682 21.259 20.847 20.507 20.050 19.856 19.783 19.754 19.748 20.147 19.770 20.155 19.916 19.869 19.841 19.802 19.773 19.759 19.751 19.740 19.744 19.756 19.752  0.567 
 3  10.07 -1.77  0.22490 -1.867 3.624  5.098 15.00  0.040 0.75 24.025 23.704 23.082 22.600 22.045 21.767 21.680 21.528 21.486 22.134 21.610 22.183 21.861 21.798 21.733 21.708 21.662 21.559 21.504 21.462 21.472 21.515 21.501  0.225 
 3  10.07 -1.77  0.14977 -2.336 3.577  5.203 15.20  0.040 0.00 25.810 25.585 24.853 24.300 23.730 23.468 23.394 23.137 23.065 23.825 23.272 23.873 23.537 23.505 23.422 23.430 23.368 23.192 23.094 23.032 23.047 23.106 23.088  0.150 
 3  10.07 -1.77  0.14044 -2.424 3.569  5.232 15.40  0.040 0.00 26.231 26.044 25.280 24.710 24.133 23.870 23.775 23.522 23.451 24.230 23.655 24.274 23.943 23.908 23.823 23.817 23.744 23.575 23.481 23.420 23.434 23.492 23.467  0.140 
 3  10.07 -1.77  0.78909  0.214 3.816  4.331 15.70  0.040 0.71 19.852 19.567 19.326 19.114 18.806 18.711 18.685 18.678 18.673 18.891 18.682 18.869 18.727 18.715 18.705 18.690 18.684 18.680 18.676 18.672 18.672 18.671 18.673  0.789 
 3  10.07 -1.77  0.13999 -2.429 3.569  5.233 16.10  0.040 0.94 26.279 26.109 25.330 24.753 24.174 23.908 23.803 23.554 23.485 24.271 23.685 24.313 23.985 23.946 23.862 23.847 23.768 23.605 23.515 23.455 23.468 23.524 23.496  0.140 
 3  10.07 -1.77  0.37881 -1.430 3.650  4.994 18.70  0.040 0.97 26.325 25.940 25.411 24.988 24.457 24.198 24.096 24.029 24.013 24.550 24.066 24.585 24.291 24.221 24.173 24.124 24.078 24.042 24.020 23.997 24.003 24.032 24.019  0.379 
 3  10.07 -1.75  0.54780 -0.921 3.693  4.817 12.40  0.040 0.00 19.472 19.051 18.619 18.263 17.789 17.583 17.505 17.472 17.467 17.886 17.491 17.899 17.648 17.597 17.567 17.526 17.494 17.478 17.468 17.456 17.461 17.478 17.472  0.548 
 3  10.07 -1.75  0.14862 -2.349 3.575  5.206 13.00  0.040 0.00 23.643 23.424 22.686 22.129 21.559 21.297 21.223 20.962 20.889 21.654 21.099 21.702 21.365 21.335 21.251 21.260 21.197 21.018 20.919 20.855 20.871 20.931 20.912  0.149 
 3  10.07 -1.75  0.40788 -1.360 3.655  4.973 13.60  0.040 0.00 21.769 21.380 20.862 20.447 19.919 19.666 19.567 19.506 19.493 20.014 19.540 20.046 19.755 19.688 19.643 19.594 19.550 19.518 19.498 19.477 19.483 19.512 19.499  0.408 
 3  10.07 -1.75  0.81825  0.477 3.822  4.108 14.10  0.040 0.00 17.678 17.410 17.198 17.011 16.739 16.665 16.650 16.646 16.641 16.818 16.648 16.791 16.674 16.668 16.662 16.652 16.650 16.647 16.644 16.642 16.641 16.638 16.641  0.818 
 3  10.07 -1.75  0.68663 -0.351 3.765  4.633 14.30  0.040 0.00 19.948 19.591 19.285 19.028 18.659 18.532 18.496 18.487 18.480 18.753 18.492 18.739 18.558 18.537 18.525 18.504 18.494 18.489 18.485 18.481 18.480 18.476 18.480  0.687 
 3  10.07 -1.75  0.45068 -1.238 3.662  4.925 14.80  0.040 0.00 22.664 22.267 21.768 21.364 20.843 20.600 20.506 20.452 20.442 20.940 20.482 20.968 20.683 20.619 20.578 20.531 20.490 20.462 20.445 20.427 20.433 20.460 20.449  0.451 
 3  10.07 -1.75  0.19023 -2.042 3.609  5.143 15.20  0.040 0.00 25.075 24.757 24.126 23.640 23.083 22.805 22.734 22.563 22.517 23.172 22.654 23.223 22.896 22.836 22.769 22.759 22.720 22.598 22.534 22.490 22.501 22.548 22.536  0.190 
 3  10.07 -1.75  0.31781 -1.574 3.642  5.027 16.00  0.040 0.00 24.706 24.335 23.785 23.350 22.811 22.545 22.443 22.363 22.342 22.903 22.407 22.942 22.640 22.569 22.518 22.471 22.425 22.378 22.351 22.325 22.332 22.363 22.350  0.318 
 3  10.07 -1.75  0.65579 -0.485 3.749  4.683 16.60  0.040 0.00 22.581 22.197 21.866 21.590 21.200 21.057 21.012 20.998 20.991 21.295 21.005 21.286 21.091 21.064 21.048 21.022 21.007 21.001 20.996 20.991 20.991 20.988 20.991  0.656 
 3  10.07 -1.75  0.42262 -1.318 3.657  4.957 16.80  0.040 0.71 24.420 24.036 23.510 23.089 22.558 22.302 22.203 22.136 22.120 22.652 22.173 22.686 22.392 22.324 22.278 22.231 22.186 22.149 22.126 22.104 22.110 22.140 22.127  0.423 
 3  10.07 -1.75  0.55253 -0.903 3.696  4.811 18.00  0.040 0.00 25.027 24.605 24.178 23.825 23.355 23.151 23.075 23.043 23.038 23.452 23.061 23.463 23.215 23.166 23.136 23.095 23.064 23.049 23.039 23.028 23.032 23.048 23.043  0.553 
 3  10.07 -1.71  0.07354 -4.124 3.259  5.410 12.70  0.040 0.00 27.781 31.739 28.681 26.608 25.520 24.746 24.235 23.359 23.212 25.410 23.759 26.159 24.874 25.050 24.460 24.394 24.048 23.526 23.256 23.146 23.221 23.291 23.230  0.074 
 3  10.07 -1.71  0.25379 -1.752 3.631  5.064 14.60  0.040 0.90 23.111 22.763 22.180 21.723 21.171 20.892 20.793 20.689 20.661 21.261 20.746 21.307 20.993 20.920 20.863 20.822 20.776 20.709 20.674 20.642 20.650 20.686 20.671  0.254 
 3  10.07 -1.71  0.46455 -1.196 3.666  4.910 14.70  0.040 0.71 22.054 21.662 21.154 20.744 20.218 19.970 19.877 19.818 19.807 20.314 19.850 20.344 20.055 19.990 19.948 19.903 19.861 19.829 19.810 19.790 19.797 19.827 19.815  0.465 
 3  10.07 -1.71  0.70811 -0.257 3.776  4.594 15.20  0.040 0.95 20.024 19.671 19.371 19.118 18.753 18.630 18.596 18.588 18.581 18.847 18.592 18.832 18.654 18.635 18.623 18.603 18.594 18.589 18.586 18.581 18.581 18.577 18.581  0.708 
 3  10.07 -1.71  0.11737 -2.650 3.547  5.291 15.90  0.040 0.00 27.296 27.222 26.358 25.744 25.149 24.883 24.727 24.492 24.429 25.252 24.617 25.283 24.971 24.922 24.837 24.785 24.678 24.534 24.460 24.404 24.414 24.465 24.422  0.117 
 3  10.07 -1.71  0.21760 -1.897 3.622  5.107 16.60  0.040 0.79 25.659 25.340 24.715 24.230 23.673 23.395 23.315 23.156 23.113 23.762 23.241 23.813 23.487 23.426 23.360 23.342 23.299 23.189 23.130 23.087 23.098 23.144 23.130  0.218 
 3  10.07 -1.71  0.19668 -1.995 3.615  5.132 16.70  0.040 0.88 25.904 25.595 24.955 24.462 23.903 23.626 23.557 23.377 23.328 23.992 23.473 24.044 23.715 23.658 23.589 23.582 23.542 23.415 23.347 23.300 23.312 23.361 23.348  0.197 
 3  10.07 -1.71  0.38286 -1.421 3.651  4.991 19.20  0.040 0.75 27.026 26.649 26.110 25.680 25.142 24.879 24.780 24.706 24.689 25.235 24.747 25.272 24.972 24.902 24.854 24.807 24.762 24.721 24.696 24.672 24.679 24.710 24.697  0.383 
 3  10.07 -1.69  0.62243 -0.627 3.731  4.729 12.40  0.040 0.00 18.737 18.328 17.967 17.667 17.250 17.088 17.032 17.013 17.007 17.346 17.024 17.343 17.131 17.097 17.077 17.046 17.026 17.017 17.011 17.003 17.005 17.008 17.008  0.622 
 3  10.07 -1.69  0.82176  0.511 3.816  4.054 12.50  0.040 0.00 15.992 15.713 15.492 15.299 15.017 14.939 14.922 14.918 14.914 15.099 14.921 15.072 14.949 14.942 14.936 14.925 14.923 14.920 14.917 14.914 14.914 14.910 14.913  0.822 
 3  10.07 -1.69  0.14066 -2.432 3.566  5.228 12.70  0.040 0.82 23.056 22.922 22.111 21.519 20.934 20.669 20.547 20.300 20.232 21.033 20.430 21.072 20.748 20.708 20.622 20.597 20.507 20.349 20.263 20.204 20.216 20.272 20.238  0.141 
 3  10.07 -1.69  0.09184 -3.147 3.481  5.416 13.70  0.040 0.00 26.338 26.620 25.343 24.595 24.054 23.972 23.752 23.338 23.283 24.206 23.549 24.159 23.923 23.993 23.931 23.874 23.629 23.384 23.298 23.247 23.267 23.328 23.272  0.092 
 3  10.07 -1.69  0.14596 -2.382 3.571  5.213 14.40  0.040 1.00 24.377 24.182 23.425 22.858 22.283 22.018 21.933 21.676 21.604 22.378 21.811 22.426 22.090 22.057 21.971 21.972 21.904 21.731 21.634 21.571 21.586 21.645 21.622  0.146 
 3  10.07 -1.69  0.09283 -3.116 3.485  5.409 14.70  0.040 0.00 27.261 27.515 26.273 25.533 24.984 24.883 24.670 24.270 24.215 25.131 24.475 25.093 24.847 24.906 24.841 24.785 24.554 24.316 24.231 24.179 24.198 24.260 24.204  0.093 
 3  10.07 -1.69  0.26291 -1.725 3.632  5.059 14.80  0.040 0.00 23.884 23.528 22.956 22.505 21.956 21.681 21.582 21.486 21.461 22.047 21.539 22.091 21.779 21.707 21.652 21.611 21.565 21.505 21.472 21.442 21.450 21.485 21.471  0.263 
