#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 1   9.57 -0.29  0.05924 -4.797 3.093  5.326 13.60  0.040 0.00 30.363 24.744 24.638 24.643 24.406 24.212 24.175 24.211 24.119 23.727  0.059 
 1   9.57 -0.27  0.08617 -3.400 3.404  5.337 10.30  0.040 0.00 23.571 20.059 19.981 19.692 19.660 19.640 19.595 19.484 19.563 19.083  0.086 
 1   9.57 -0.09  0.16914 -2.434 3.519  5.121  8.90  0.039 0.92 19.109 16.049 16.040 15.920 15.922 15.889 15.870 15.810 15.799 15.330  0.169 
 1   9.57 -0.07  2.12068 -3.214 3.929  8.159  8.80  0.039 0.00 21.604 21.371 21.373 21.372 21.372 21.375 21.376 21.375 21.375 21.377  0.700 
 1   9.57 -0.05  0.03806 -4.836 3.057  5.028 10.90  0.040 0.00 27.760 21.986 21.902 21.888 21.624 21.417 21.368 21.400 21.300 20.918  0.038 
 1   9.57 -0.01  0.08341 -3.458 3.389  5.320  9.30  0.040 0.00 22.715 19.115 19.021 18.727 18.687 18.674 18.620 18.510 18.586 18.102  0.083 
 1   9.57  0.01  0.06471 -4.506 3.163  5.353 10.30  0.040 0.00 26.336 21.053 20.896 20.936 20.734 20.576 20.554 20.586 20.491 19.975  0.065 
 1   9.57  0.17  0.04510 -4.923 3.047  5.151 10.40  0.040 0.00 27.478 21.676 21.611 21.556 21.281 21.076 21.025 21.051 20.907 20.382  0.045 
 1   9.59 -0.55  0.04512 -4.943 3.043  5.153  8.60  0.039 0.00 25.729 19.912 19.851 19.788 19.509 19.302 19.250 19.275 19.123 18.574  0.045 
 1   9.59 -0.51  0.76289 -0.477 3.720  4.623 10.60  0.040 0.00 16.562 14.786 14.759 14.754 14.752 14.753 14.751 14.745 14.742 14.741  0.763 
 1   9.59 -0.49  0.27057 -1.877 3.587  5.043  8.30  0.039 0.00 17.763 15.130 15.141 15.069 15.058 15.042 15.019 14.996 14.980 14.961  0.271 
 1   9.59 -0.45  0.21717 -2.082 3.572  5.091  9.50  0.040 0.00 19.474 16.734 16.735 16.661 16.653 16.631 16.606 16.582 16.566 16.514  0.217 
 1   9.59 -0.35  0.08585 -3.421 3.402  5.349  9.20  0.040 0.00 22.524 19.003 18.922 18.631 18.597 18.579 18.532 18.421 18.501 18.020  0.086 
 1   9.59 -0.33  0.61303 -0.991 3.645  4.742 10.50  0.040 0.95 17.100 14.772 14.740 14.720 14.714 14.712 14.706 14.696 14.690 14.686  0.613 
 1   9.59 -0.29  0.10135 -3.029 3.463  5.270  8.90  0.039 0.00 21.244 17.966 17.928 17.738 17.733 17.684 17.644 17.604 17.618 17.373  0.101 
 1   9.59 -0.29  0.03620 -4.899 3.040  5.000 10.40  0.040 0.89 26.815 20.929 20.875 20.809 20.511 20.294 20.237 20.257 20.084 19.484  0.036 
 1   9.59 -0.25  0.10688 -2.952 3.471  5.247  9.10  0.040 0.89 20.724 17.437 17.399 17.200 17.194 17.149 17.114 17.059 17.083 16.778  0.107 
 1   9.59 -0.23  0.23613 -2.055 3.562  5.059 10.40  0.040 0.91 19.651 16.820 16.817 16.744 16.745 16.718 16.697 16.663 16.641 16.378  0.236 
 1   9.59 -0.17  0.09192 -3.224 3.432  5.299  9.50  0.040 0.00 22.329 18.936 18.885 18.631 18.614 18.581 18.551 18.453 18.518 18.075  0.092 
 1   9.59 -0.15  0.04039 -4.783 3.073  5.064 10.70  0.040 0.00 27.428 21.718 21.617 21.626 21.376 21.165 21.119 21.169 21.137 20.997  0.040 
 1   9.59 -0.11  0.04301 -4.872 3.056  5.114  8.10  0.038 0.72 24.521 18.661 18.605 18.541 18.246 18.026 17.969 17.996 17.846 17.320  0.043 
 1   9.59 -0.11  0.11636 -2.864 3.475  5.215  9.10  0.040 0.00 21.030 17.801 17.778 17.602 17.601 17.562 17.540 17.468 17.487 17.064  0.116 
 1   9.59 -0.03  0.03139 -5.063 2.994  4.921  9.60  0.040 0.90 26.338 20.337 20.312 20.204 19.869 19.625 19.556 19.581 19.395 18.795  0.031 
 1   9.59 -0.01  0.10153 -3.048 3.452  5.246  7.90  0.038 0.00 20.290 16.970 16.937 16.716 16.708 16.672 16.655 16.558 16.608 16.111  0.102 
 1   9.59 -0.01  0.08775 -3.329 3.411  5.301 10.10  0.040 0.00 23.193 19.711 19.641 19.360 19.332 19.309 19.270 19.157 19.235 18.753  0.088 
 1   9.59  0.01  0.40203 -1.613 3.577  4.910  8.80  0.039 0.86 17.017 14.271 14.273 14.199 14.192 14.172 14.154 14.114 14.088 13.809  0.402 
 1   9.59  0.05  0.06650 -4.431 3.182  5.364  8.40  0.039 0.00 24.247 19.067 18.910 18.927 18.734 18.599 18.572 18.595 18.497 17.915  0.067 
 1   9.59  0.05  0.05339 -4.937 3.044  5.149 10.60  0.040 0.84 27.051 21.232 21.177 21.101 20.819 20.612 20.559 20.585 20.428 19.866  0.045 
 1   9.59  0.17  0.05766 -4.884 3.072  5.316 11.20  0.040 0.00 28.180 22.475 22.395 22.358 22.104 21.901 21.857 21.900 21.828 21.547  0.058 
 1   9.61 -0.61  0.04330 -4.895 3.051  5.121 10.10  0.040 0.00 27.107 21.317 21.245 21.203 20.933 20.729 20.679 20.706 20.574 20.087  0.043 
 1   9.61 -0.47  0.15800 -2.461 3.527  5.152 12.40  0.040 0.00 23.322 20.308 20.292 20.203 20.211 20.171 20.135 20.122 20.108 20.033  0.158 
 1   9.61 -0.41  0.15849 -2.467 3.524  5.149  8.70  0.039 0.00 19.637 16.613 16.598 16.504 16.511 16.472 16.439 16.419 16.404 16.265  0.158 
 1   9.61 -0.25  0.43491 -1.489 3.597  4.900 14.50  0.040 0.00 22.994 20.418 20.428 20.365 20.351 20.339 20.320 20.296 20.280 20.254  0.435 
 1   9.61 -0.21  0.05709 -4.941 3.058  5.315  9.00  0.039 0.00 26.123 20.369 20.304 20.240 19.973 19.770 19.723 19.757 19.639 19.202  0.057 
 1   9.61 -0.19  0.13086 -2.727 3.491  5.191 10.90  0.040 0.80 22.007 18.804 18.780 18.616 18.615 18.573 18.545 18.489 18.499 18.150  0.131 
 1   9.61 -0.11  0.23083 -2.095 3.554  5.056 10.60  0.040 0.00 20.607 17.738 17.735 17.659 17.665 17.636 17.620 17.575 17.549 17.121  0.231 
 1   9.61 -0.09  0.01592 -4.651 3.053  4.447  8.60  0.039 0.00 24.996 19.145 19.013 19.122 18.871 18.670 18.613 18.628 18.521 18.116  0.016 
 1   9.61 -0.07  0.02715 -5.119 2.974  4.831  9.50  0.040 0.90 26.324 20.273 20.257 20.151 19.803 19.542 19.465 19.497 19.341 18.848  0.027 
 1   9.61 -0.07  0.08784 -3.331 3.412  5.307 10.90  0.040 0.00 23.997 20.519 20.451 20.171 20.143 20.120 20.081 19.969 20.047 19.566  0.088 
 1   9.61 -0.05  0.10791 -2.955 3.464  5.229  7.90  0.038 0.00 20.058 16.786 16.759 16.561 16.556 16.519 16.500 16.414 16.448 15.977  0.108 
 1   9.61 -0.01  0.16279 -2.489 3.509  5.122 11.40  0.040 0.00 22.392 19.316 19.307 19.179 19.180 19.148 19.134 19.062 19.055 18.505  0.163 
 1   9.61  0.03  0.34118 -1.777 3.567  4.960  9.80  0.040 0.00 19.011 16.225 16.227 16.151 16.149 16.126 16.110 16.066 16.038 15.674  0.341 
 1   9.61  0.13  0.26030 -2.024 3.547  5.010 14.00  0.040 0.89 23.200 20.282 20.281 20.194 20.201 20.171 20.160 20.101 20.072 19.490  0.260 
 1   9.61  0.17  0.67501 -0.941 3.635  4.695  9.20  0.040 0.82 15.887 13.462 13.436 13.406 13.395 13.390 13.379 13.365 13.356 13.350  0.675 
 1   9.63 -0.49  0.12116 -2.779 3.496  5.230  9.80  0.040 0.00 21.517 18.365 18.339 18.210 18.217 18.167 18.120 18.114 18.103 18.044  0.121 
 1   9.63 -0.31  0.26000 -1.957 3.572  5.042 10.00  0.040 0.00 19.663 16.918 16.919 16.845 16.838 16.816 16.793 16.765 16.745 16.615  0.260 
 1   9.63 -0.29  0.07374 -4.007 3.281  5.381 10.30  0.040 0.00 25.087 20.657 20.490 20.255 20.168 20.173 20.090 20.017 20.017 19.483  0.074 
 1   9.63 -0.25  0.12365 -2.784 3.487  5.210  9.90  0.040 0.00 21.631 18.450 18.428 18.276 18.278 18.235 18.203 18.159 18.161 17.867  0.124 
 1   9.63 -0.17  0.07276 -4.062 3.268  5.381  9.20  0.040 0.88 23.865 19.065 18.904 18.780 18.647 18.581 18.522 18.492 18.447 17.920  0.073 
 1   9.63 -0.17  0.07321 -4.034 3.274  5.380  9.30  0.040 0.00 24.155 19.667 19.499 19.269 19.180 19.184 19.102 19.031 19.027 18.491  0.073 
 1   9.63 -0.17  0.02791 -5.116 2.976  4.849 10.50  0.040 0.00 28.061 22.029 22.010 21.901 21.557 21.303 21.229 21.257 21.083 20.532  0.028 
 1   9.63 -0.11  0.46726 -1.434 3.596  4.871 10.40  0.040 0.00 18.754 16.166 16.171 16.111 16.097 16.085 16.066 16.041 16.024 15.983  0.467 
 1   9.63 -0.11  0.02933 -5.112 2.980  4.882 11.40  0.040 0.00 28.950 22.932 22.910 22.800 22.458 22.209 22.137 22.163 21.979 21.393  0.029 
 1   9.63 -0.01  1.05754  0.177 3.776  4.335 11.70  0.040 0.98 15.362 13.968 13.952 13.949 13.949 13.950 13.949 13.946 13.944 13.944  1.058 
 1   9.63  0.15  0.09030 -3.256 3.419  5.273 11.30  0.040 0.00 24.211 20.763 20.703 20.432 20.408 20.382 20.349 20.236 20.312 19.829  0.090 
 1   9.65 -0.63  0.08029 -3.680 3.358  5.402  9.30  0.040 0.00 23.269 19.470 19.346 19.054 18.994 18.995 18.924 18.825 18.889 18.397  0.080 
 1   9.65 -0.61  0.02422 -5.127 2.966  4.759  9.60  0.040 0.86 26.448 20.365 20.356 20.255 19.901 19.627 19.545 19.585 19.467 19.091  0.024 
 1   9.65 -0.49  0.10732 -2.920 3.482  5.262  9.90  0.040 0.78 21.729 18.428 18.378 18.184 18.173 18.132 18.079 18.042 18.062 17.853  0.107 
 1   9.65 -0.43  0.16921 -2.383 3.536  5.140  9.90  0.040 0.00 20.628 17.658 17.643 17.563 17.570 17.533 17.501 17.484 17.469 17.352  0.169 
 1   9.65 -0.43  1.86801 -3.619 3.826  8.128 10.30  0.040 0.00 24.117 23.110 23.106 23.103 23.102 23.103 23.101 23.097 23.094 23.095  0.664 
 1   9.65 -0.37  0.11342 -2.863 3.484  5.239 10.40  0.040 0.73 22.118 18.829 18.783 18.592 18.581 18.543 18.497 18.448 18.469 18.195  0.113 
 1   9.65 -0.27  0.01510 -4.552 3.073  4.404 14.20  0.040 0.00 30.349 24.543 24.374 24.556 24.322 24.119 24.068 24.103 24.085 23.995  0.015 
 1   9.65 -0.23  0.08438 -3.466 3.392  5.343 10.30  0.040 0.00 23.735 20.152 20.060 19.766 19.726 19.712 19.660 19.550 19.628 19.145  0.084 
 1   9.65 -0.21  0.03049 -5.093 2.986  4.905 11.70  0.040 0.00 29.203 23.205 23.179 23.070 22.734 22.491 22.422 22.446 22.254 21.639  0.030 
 1   9.65 -0.17  0.08797 -3.333 3.414  5.318 10.80  0.040 0.00 23.903 20.435 20.368 20.089 20.062 20.038 20.001 19.889 19.967 19.487  0.088 
 1   9.65 -0.15  0.03156 -5.057 2.996  4.924  5.70  0.025 0.93 22.426 16.432 16.406 16.299 15.965 15.724 15.656 15.680 15.489 14.873  0.032 
 1   9.65 -0.11  0.02143 -4.795 3.024  4.508 12.90  0.040 0.80 29.249 23.265 23.208 23.184 22.876 22.641 22.571 22.588 22.434 21.890  0.017 
 1   9.65 -0.03  0.01590 -4.639 3.055  4.443  7.60  0.037 1.00 23.227 17.378 17.244 17.358 17.108 16.907 16.851 16.867 16.766 16.384  0.016 
 1   9.65  0.01  0.04574 -4.926 3.044  5.125 11.50  0.040 0.95 27.962 22.119 22.066 21.990 21.702 21.492 21.438 21.461 21.295 20.707  0.043 
 1   9.65  0.11  0.18716 -2.331 3.524  5.084 10.10  0.040 0.00 20.697 17.691 17.688 17.577 17.580 17.549 17.536 17.469 17.450 16.880  0.187 
 1   9.65  0.11  0.31794 -1.849 3.559  4.971 14.10  0.040 0.83 22.920 20.060 20.060 19.980 19.986 19.958 19.946 19.893 19.863 19.345  0.318 
 1   9.65  0.15  0.18326 -2.363 3.519  5.087  7.50  0.036 0.00 18.177 15.146 15.142 15.025 15.027 14.996 14.983 14.914 14.898 14.332  0.183 
 1   9.67 -0.63  0.65194 -0.765 3.684  4.700  8.70  0.039 0.00 15.383 13.351 13.315 13.310 13.308 13.308 13.305 13.299 13.296 13.293  0.652 
 1   9.67 -0.49  0.11960 -2.793 3.495  5.234 10.90  0.040 0.00 22.651 19.494 19.468 19.338 19.344 19.294 19.246 19.240 19.229 19.171  0.120 
 1   9.67 -0.39  0.04615 -5.083 3.013  5.182 10.20  0.040 0.00 27.678 21.771 21.738 21.621 21.308 21.087 21.029 21.052 20.858 20.214  0.046 
 1   9.67 -0.35  0.47423 -1.367 3.611  4.869 11.20  0.040 0.91 18.770 16.251 16.256 16.200 16.188 16.179 16.163 16.142 16.129 16.120  0.474 
 1   9.67 -0.31  0.40462 -1.552 3.595  4.923  6.70  0.032 0.00 15.350 12.760 12.772 12.706 12.693 12.680 12.660 12.636 12.620 12.589  0.405 
 1   9.67 -0.23  0.03894 -4.806 3.065  5.041 10.20  0.040 0.00 26.985 21.245 21.151 21.150 20.894 20.685 20.637 20.679 20.615 20.365  0.039 
 1   9.67 -0.17  0.08461 -3.451 3.393  5.335  9.40  0.040 0.00 22.796 19.224 19.133 18.840 18.801 18.786 18.735 18.624 18.702 18.219  0.085 
 1   9.67 -0.15  0.04347 -4.947 3.040  5.129  9.90  0.040 0.00 27.038 21.210 21.151 21.087 20.805 20.597 20.544 20.568 20.411 19.849  0.043 
 1   9.67 -0.11  0.17051 -2.420 3.521  5.120 10.40  0.040 0.00 21.221 18.194 18.187 18.076 18.080 18.047 18.027 17.972 17.957 17.504  0.171 
 1   9.67 -0.01  0.12435 -2.804 3.478  5.193 11.10  0.040 0.94 22.208 18.978 18.957 18.777 18.774 18.740 18.726 18.636 18.662 18.143  0.124 
 1   9.67  0.01  0.86854 -0.362 3.717  4.553 10.20  0.040 0.00 15.875 14.084 14.045 14.042 14.040 14.042 14.041 14.037 14.035 14.035  0.869 
 1   9.67  0.01  0.07728 -3.761 3.330  5.354 11.40  0.040 0.97 25.005 20.875 20.722 20.462 20.385 20.392 20.310 20.223 20.247 19.729  0.077 
 1   9.67  0.01  0.06238 -4.818 3.092  5.365 12.10  0.040 0.00 28.916 23.293 23.190 23.188 22.950 22.757 22.720 22.755 22.661 22.264  0.062 
 1   9.67  0.07  0.15201 -2.574 3.497  5.127 10.80  0.040 0.00 22.004 18.869 18.856 18.712 18.711 18.680 18.666 18.588 18.589 18.039  0.152 
 1   9.69 -0.53  0.04087 -4.819 3.065  5.076 12.00  0.040 0.00 28.817 23.078 22.987 22.980 22.724 22.515 22.468 22.509 22.442 22.181  0.041 
 1   9.69 -0.41  0.29369 -1.830 3.585  5.021 10.50  0.040 0.00 19.846 17.193 17.202 17.130 17.119 17.102 17.080 17.055 17.038 16.994  0.294 
 1   9.69 -0.35  0.19954 -2.174 3.560  5.098 10.30  0.040 0.78 20.079 17.175 17.166 17.083 17.086 17.054 17.027 17.000 16.984 16.809  0.200 
 1   9.69 -0.33  0.42386 -1.500 3.600  4.909  9.40  0.040 0.00 17.920 15.365 15.379 15.315 15.301 15.290 15.271 15.247 15.232 15.220  0.424 
 1   9.69 -0.33  0.02283 -5.131 2.962  4.723  9.50  0.040 0.00 27.099 21.019 21.009 20.907 20.554 20.282 20.200 20.239 20.114 19.724  0.023 
 1   9.69 -0.33  0.02797 -5.116 2.976  4.851  9.70  0.040 0.00 27.260 21.229 21.210 21.101 20.757 20.503 20.430 20.458 20.283 19.730  0.028 
 1   9.69 -0.31  1.07283  0.361 3.805  4.273 11.00  0.040 0.00 14.867 13.703 13.697 13.694 13.692 13.694 13.692 13.687 13.686 13.685  1.073 
 1   9.69 -0.23  0.11041 -2.904 3.476  5.234 12.80  0.040 0.00 24.830 21.602 21.576 21.404 21.404 21.360 21.327 21.277 21.288 20.980  0.110 
 1   9.69 -0.21  0.31976 -1.802 3.576  4.996 11.00  0.040 0.75 19.777 17.025 17.026 16.953 16.948 16.925 16.905 16.872 16.850 16.656  0.320 
 1   9.69 -0.19  0.01866 -4.979 2.987  4.582 14.30  0.040 0.00 31.517 25.483 25.450 25.385 25.063 24.821 24.749 24.770 24.623 24.126  0.019 
 1   9.69 -0.17  1.27922 -1.145 4.400  7.912  6.30  0.030 0.00 13.933 17.372 17.399 17.417 17.425 17.433 17.442 17.449 17.454 17.460  0.607 
 1   9.69 -0.17  0.38478 -1.632 3.584  4.938 10.00  0.040 0.88 18.246 15.559 15.563 15.492 15.482 15.464 15.444 15.413 15.392 15.257  0.385 
 1   9.69 -0.17  0.34870 -1.736 3.579  4.977 10.10  0.040 0.00 19.209 16.508 16.512 16.440 16.430 16.411 16.391 16.359 16.337 16.187  0.349 
 1   9.69 -0.17  0.14010 -2.647 3.498  5.168 11.70  0.040 0.00 23.087 19.950 19.933 19.796 19.798 19.760 19.735 19.681 19.679 19.299  0.140 
 1   9.69 -0.15  0.06398 -4.752 3.109  5.376  9.80  0.040 0.00 26.450 20.898 20.776 20.802 20.575 20.389 20.357 20.387 20.276 19.783  0.064 
 1   9.69 -0.01  0.11005 -2.929 3.466  5.218 10.30  0.040 0.77 22.099 18.751 18.707 18.480 18.464 18.436 18.409 18.310 18.359 17.858  0.110 
 1   9.69 -0.01  0.73499 -0.731 3.666  4.645 11.10  0.040 0.00 17.698 15.546 15.501 15.494 15.490 15.490 15.486 15.481 15.477 15.476  0.735 
 1   9.69  0.01  0.01363 -4.426 3.094  4.321  8.70  0.039 0.74 24.247 18.438 18.309 18.408 18.153 17.938 17.883 17.907 17.829 17.513  0.014 
 1   9.69  0.03  0.10490 -3.004 3.456  5.232 11.70  0.040 0.00 23.981 20.676 20.646 20.432 20.424 20.389 20.374 20.276 20.322 19.813  0.105 
 1   9.69  0.07  0.39736 -1.630 3.574  4.910  9.30  0.040 0.00 18.145 15.397 15.399 15.325 15.317 15.296 15.278 15.239 15.213 14.951  0.397 
 1   9.69  0.13  0.06603 -4.614 3.141  5.383  9.90  0.040 0.00 26.205 20.810 20.659 20.709 20.499 20.324 20.301 20.334 20.232 19.728  0.066 
 1   9.69  0.15  0.34222 -1.788 3.562  4.954  9.50  0.040 0.00 18.741 15.922 15.922 15.846 15.847 15.822 15.808 15.760 15.731 15.304  0.342 
 1   9.71 -0.43  0.04350 -4.973 3.034  5.132  8.90  0.039 0.00 26.103 20.257 20.203 20.129 19.841 19.630 19.576 19.599 19.431 18.838  0.044 
 1   9.71 -0.41  0.55291 -1.132 3.634  4.793 12.00  0.040 0.00 19.600 17.224 17.198 17.171 17.165 17.162 17.154 17.143 17.137 17.133  0.553 
 1   9.71 -0.35  0.14523 -2.580 3.510  5.165 11.50  0.040 0.00 22.720 19.631 19.614 19.499 19.505 19.463 19.429 19.402 19.391 19.190  0.145 
 1   9.71 -0.33  0.07959 -3.689 3.352  5.383  7.90  0.038 0.00 21.893 18.053 17.924 17.636 17.573 17.577 17.502 17.402 17.462 16.967  0.080 
 1   9.71 -0.33  0.23121 -2.054 3.567  5.068  9.10  0.040 0.00 19.004 16.223 16.222 16.149 16.145 16.121 16.097 16.070 16.051 15.907  0.231 
 1   9.71 -0.31  0.08073 -3.628 3.364  5.375  8.50  0.039 0.00 22.340 18.580 18.459 18.167 18.110 18.109 18.041 17.939 18.006 17.515  0.081 
 1   9.71 -0.29  0.09501 -3.157 3.445  5.298 12.10  0.040 0.00 24.761 21.417 21.369 21.146 21.134 21.088 21.048 20.992 21.026 20.735  0.095 
 1   9.71 -0.27  0.87303 -0.226 3.746  4.536  8.30  0.039 0.00 13.636 12.047 12.025 12.021 12.020 12.020 12.019 12.014 12.012 12.011  0.873 
 1   9.71 -0.25  0.10828 -2.931 3.473  5.242 11.00  0.040 0.75 22.892 19.547 19.496 19.288 19.272 19.238 19.194 19.131 19.159 18.808  0.108 
 1   9.71 -0.21  0.02096 -4.582 3.066  4.418 11.40  0.040 0.73 27.359 21.472 21.352 21.444 21.170 20.943 20.880 20.915 20.853 20.626  0.015 
 1   9.71 -0.19  0.24748 -2.016 3.562  5.042  7.90  0.038 0.00 17.709 14.897 14.895 14.822 14.822 14.796 14.776 14.740 14.717 14.442  0.247 
 1   9.71 -0.17  0.10264 -3.020 3.460  5.256  8.70  0.039 0.00 21.019 17.732 17.698 17.498 17.492 17.449 17.419 17.355 17.382 17.026  0.103 
 1   9.71 -0.17  0.12652 -2.767 3.486  5.199 12.40  0.040 0.80 23.625 20.401 20.374 20.200 20.198 20.156 20.129 20.069 20.084 19.718  0.127 
 1   9.71 -0.15  1.12572  0.382 3.791  4.217 14.50  0.040 0.83 18.014 16.676 16.663 16.660 16.659 16.660 16.659 16.655 16.653 16.653  1.126 
 1   9.71 -0.11  0.11586 -2.868 3.475  5.216 10.30  0.040 0.00 22.240 19.010 18.987 18.810 18.809 18.769 18.747 18.676 18.694 18.272  0.116 
 1   9.71 -0.07  0.63215 -1.001 3.635  4.727  6.60  0.032 0.00 13.873 11.514 11.482 11.459 11.452 11.449 11.442 11.431 11.424 11.420  0.632 
 1   9.71 -0.07  0.01446 -4.372 3.103  4.282 11.10  0.040 0.90 26.191 20.496 20.331 20.488 20.267 20.074 20.034 20.060 19.995 19.693  0.013 
 1   9.71 -0.07  0.07048 -4.318 3.212  5.398 11.30  0.040 0.00 26.864 21.875 21.712 21.665 21.495 21.409 21.362 21.364 21.291 20.720  0.070 
 1   9.71 -0.03  0.21994 -2.147 3.546  5.060  9.70  0.040 0.00 19.839 16.932 16.930 16.846 16.854 16.824 16.812 16.757 16.729 16.178  0.220 
 1   9.71  0.01  0.21109 -2.185 3.542  5.062 10.40  0.040 0.96 19.914 16.986 16.985 16.894 16.901 16.871 16.860 16.799 16.773 16.194  0.211 
 1   9.71  0.03  0.31252 -1.847 3.562  4.973 10.90  0.040 0.00 20.288 17.472 17.473 17.396 17.397 17.371 17.358 17.310 17.281 16.851  0.313 
 1   9.71  0.07  0.05738 -5.130 3.017  5.339 11.30  0.040 0.00 28.895 23.009 22.981 22.846 22.535 22.317 22.260 22.286 22.092 21.450  0.057 
 1   9.71  0.09  0.50282 -1.373 3.594  4.836 12.20  0.040 0.87 19.838 17.188 17.188 17.125 17.113 17.098 17.080 17.050 17.031 16.907  0.503 
 1   9.71  0.11  0.02085 -5.137 2.957  4.669 12.10  0.040 0.00 29.714 23.614 23.608 23.510 23.153 22.873 22.788 22.832 22.736 22.432  0.021 
 1   9.71  0.27  0.99098 -0.061 3.745  4.423 10.80  0.040 0.00 15.723 14.136 14.103 14.100 14.099 14.101 14.100 14.097 14.096 14.097  0.991 
 1   9.73 -0.55  0.10256 -2.985 3.476  5.284 11.10  0.040 0.00 23.333 20.105 20.067 19.906 19.907 19.852 19.798 19.797 19.790 19.743  0.103 
 1   9.73 -0.53  0.12718 -2.719 3.503  5.219 11.80  0.040 0.80 22.914 19.749 19.719 19.583 19.588 19.537 19.488 19.485 19.475 19.428  0.127 
 1   9.73 -0.51  0.04144 -4.853 3.058  5.088 14.70  0.040 0.00 31.604 25.838 25.756 25.734 25.471 25.264 25.215 25.249 25.150 24.774  0.041 
 1   9.73 -0.49  0.11856 -2.802 3.494  5.236 11.00  0.040 0.00 22.774 19.614 19.588 19.456 19.461 19.411 19.363 19.357 19.347 19.288  0.119 
 1   9.73 -0.43  0.03137 -5.063 2.994  4.921 12.10  0.040 0.00 29.528 23.552 23.521 23.416 23.088 22.853 22.788 22.809 22.614 21.976  0.031 
 1   9.73 -0.41  0.94749  0.068 3.783  4.426 10.80  0.040 0.00 15.399 14.078 14.069 14.065 14.063 14.064 14.062 14.057 14.055 14.054  0.947 
 1   9.73 -0.39  0.01257 -4.338 3.109  4.257 10.90  0.040 0.00 26.514 20.901 20.744 20.873 20.660 20.478 20.444 20.460 20.354 19.884  0.013 
 1   9.73 -0.35  0.42024 -1.504 3.600  4.911 10.10  0.040 0.82 18.106 15.524 15.537 15.471 15.458 15.445 15.425 15.401 15.385 15.359  0.420 
 1   9.73 -0.33  0.72214 -0.647 3.689  4.644 11.10  0.040 0.93 16.903 14.846 14.806 14.800 14.797 14.798 14.795 14.789 14.786 14.784  0.722 
 1   9.73 -0.33  0.09004 -3.264 3.431  5.325 11.30  0.040 0.00 24.230 20.832 20.779 20.522 20.503 20.469 20.437 20.343 20.408 19.989  0.090 
 1   9.73 -0.31  0.05738 -4.894 3.050  5.103 11.40  0.040 0.73 27.910 22.079 22.025 21.947 21.660 21.450 21.396 21.422 21.262 20.696  0.042 
 1   9.73 -0.29  0.40036 -1.564 3.593  4.923  6.90  0.033 0.00 15.580 12.977 12.987 12.921 12.908 12.895 12.875 12.849 12.833 12.792  0.400 
 1   9.73 -0.27  0.48960 -1.341 3.610  4.854 12.40  0.040 0.00 20.524 18.018 18.017 17.966 17.954 17.946 17.931 17.911 17.899 17.891  0.490 
 1   9.73 -0.23  0.28921 -1.880 3.572  5.015  9.10  0.040 0.83 17.991 15.222 15.223 15.149 15.145 15.122 15.100 15.068 15.046 14.849  0.289 
 1   9.73 -0.23  0.27121 -1.935 3.569  5.028  9.60  0.040 0.00 19.207 16.442 16.443 16.369 16.364 16.341 16.320 16.288 16.266 16.074  0.271 
 1   9.73 -0.23  1.49643 -3.632 3.818  8.094  9.80  0.040 0.00 23.649 22.579 22.576 22.573 22.572 22.574 22.572 22.569 22.567 22.567  0.641 
 1   9.73 -0.19  0.54877 -1.197 3.619  4.799 14.30  0.040 0.84 21.562 19.066 19.060 19.013 19.001 18.993 18.979 18.961 18.949 18.940  0.549 
 1   9.73 -0.13  0.81623 -0.442 3.712  4.584 11.30  0.040 0.00 17.174 15.343 15.305 15.302 15.300 15.301 15.300 15.295 15.293 15.292  0.816 
 1   9.73 -0.11  0.34913 -1.743 3.576  4.972 13.10  0.040 0.73 21.754 18.989 18.991 18.916 18.912 18.889 18.871 18.833 18.808 18.541  0.349 
 1   9.73 -0.07  0.07628 -3.865 3.310  5.371 10.70  0.040 0.00 25.132 20.958 20.801 20.545 20.467 20.474 20.391 20.306 20.326 19.805  0.076 
 1   9.73 -0.05  0.17281 -2.412 3.520  5.113 11.20  0.040 0.00 21.999 18.971 18.964 18.850 18.853 18.821 18.805 18.742 18.728 18.213  0.173 
 1   9.73 -0.03  0.33008 -1.805 3.568  4.979 10.30  0.040 0.00 19.584 16.808 16.809 16.735 16.731 16.708 16.692 16.650 16.623 16.292  0.330 
 1   9.73  0.01  0.06335 -4.818 3.093  5.377 10.40  0.040 0.00 27.215 21.598 21.495 21.494 21.256 21.064 21.027 21.062 20.965 20.554  0.063 
 1   9.73  0.07  0.06668 -4.591 3.148  5.389  9.10  0.040 0.72 25.116 19.603 19.488 19.480 19.230 19.034 18.996 19.027 18.888 18.333  0.067 
 1   9.73  0.15  0.15298 -2.576 3.494  5.122  9.60  0.040 0.84 20.291 17.110 17.093 16.932 16.929 16.897 16.884 16.799 16.811 16.271  0.153 
 1   9.75 -0.65  0.14619 -2.530 3.524  5.176 12.40  0.040 0.00 23.496 20.469 20.447 20.356 20.365 20.325 20.287 20.279 20.268 20.226  0.146 
 1   9.75 -0.47  0.15499 -2.483 3.524  5.154  9.90  0.040 0.00 20.877 17.849 17.832 17.740 17.748 17.707 17.671 17.658 17.643 17.568  0.155 
