#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 3  10.11 -1.67  0.13624 -2.476 3.562  5.241 13.60  0.040 0.76 24.167 24.070 23.221 22.613 22.026 21.770 21.639 21.381 21.314 22.129 21.516 22.163 21.843 21.808 21.723 21.693 21.593 21.428 21.344 21.285 21.298 21.354 21.317  0.136 
 3  10.11 -1.67  0.11108 -2.715 3.540  5.304 13.90  0.040 0.00 25.457 25.418 24.517 23.887 23.292 23.038 22.878 22.627 22.563 23.399 22.759 23.425 23.115 23.076 22.991 22.940 22.824 22.669 22.593 22.537 22.548 22.602 22.556  0.111 
 3  10.11 -1.67  0.14640 -2.380 3.570  5.211 13.90  0.040 0.00 24.620 24.426 23.667 23.100 22.525 22.260 22.175 21.918 21.845 22.620 22.053 22.668 22.332 22.299 22.212 22.215 22.146 21.973 21.876 21.813 21.828 21.887 21.864  0.146 
 3  10.11 -1.67  0.26033 -1.731 3.632  5.058 14.00  0.040 0.00 23.097 22.743 22.169 21.717 21.167 20.891 20.793 20.696 20.671 21.258 20.749 21.302 20.989 20.917 20.862 20.822 20.776 20.715 20.681 20.651 20.660 20.696 20.682  0.260 
 3  10.11 -1.67  0.10632 -2.787 3.531  5.323 14.00  0.040 0.98 25.020 25.030 24.075 23.424 22.829 22.593 22.427 22.152 22.089 22.942 22.296 22.961 22.655 22.630 22.546 22.495 22.366 22.196 22.117 22.060 22.073 22.130 22.082  0.106 
 3  10.11 -1.67  0.19053 -2.040 3.609  5.140 14.10  0.040 0.00 23.969 23.652 23.020 22.532 21.975 21.695 21.630 21.456 21.410 22.063 21.549 22.116 21.786 21.727 21.659 21.654 21.618 21.493 21.427 21.382 21.394 21.443 21.431  0.191 
 3  10.11 -1.67  0.10638 -2.786 3.532  5.323 14.30  0.040 0.00 26.035 26.036 25.091 24.444 23.849 23.609 23.445 23.174 23.111 23.960 23.316 23.981 23.675 23.647 23.562 23.512 23.385 23.217 23.139 23.083 23.095 23.151 23.104  0.106 
 3  10.11 -1.67  0.08943 -3.253 3.462  5.437 14.30  0.040 0.00 27.202 27.601 26.176 25.395 24.897 24.897 24.639 24.167 24.113 25.063 24.405 24.985 24.793 24.910 24.861 24.790 24.484 24.214 24.125 24.076 24.097 24.159 24.100  0.089 
 3  10.11 -1.67  0.33391 -1.532 3.644  5.015 14.40  0.040 0.82 22.433 22.066 21.512 21.073 20.528 20.260 20.162 20.079 20.059 20.621 20.124 20.661 20.354 20.284 20.233 20.190 20.145 20.095 20.067 20.040 20.048 20.082 20.068  0.334 
 3  10.11 -1.67  0.08545 -3.584 3.398  5.490 14.40  0.040 0.00 28.129 30.067 27.454 26.220 25.793 25.510 25.475 24.593 24.512 25.784 24.995 26.214 25.289 25.701 25.280 25.541 25.352 24.772 24.476 24.387 24.503 24.667 24.616  0.085 
 3  10.11 -1.67  0.46677 -1.187 3.666  4.905 14.50  0.040 0.00 22.237 21.837 21.347 20.947 20.426 20.186 20.098 20.050 20.044 20.524 20.077 20.551 20.266 20.205 20.166 20.123 20.083 20.059 20.043 20.027 20.035 20.064 20.053  0.467 
 3  10.11 -1.67  0.09008 -3.203 3.472  5.428 14.50  0.040 0.00 27.278 27.613 26.269 25.504 24.981 24.937 24.701 24.259 24.206 25.140 24.483 25.079 24.863 24.954 24.899 24.836 24.563 24.306 24.219 24.169 24.190 24.251 24.194  0.090 
 3  10.11 -1.67  0.15394 -2.316 3.577  5.195 14.50  0.040 0.00 25.060 24.836 24.103 23.550 22.980 22.716 22.649 22.389 22.316 23.074 22.525 23.125 22.784 22.754 22.669 22.683 22.625 22.446 22.345 22.281 22.297 22.358 22.341  0.154 
 3  10.11 -1.67  0.18168 -2.107 3.601  5.155 14.60  0.040 0.00 24.636 24.332 23.680 23.180 22.621 22.343 22.293 22.088 22.033 22.709 22.197 22.764 22.428 22.377 22.304 22.315 22.283 22.132 22.052 22.002 22.015 22.070 22.059  0.182 
 3  10.11 -1.67  0.15183 -2.332 3.575  5.197 14.60  0.040 0.97 24.502 24.294 23.547 22.985 22.413 22.148 22.073 21.811 21.738 22.507 21.948 22.557 22.218 22.187 22.101 22.110 22.045 21.868 21.768 21.704 21.720 21.780 21.760  0.152 
 3  10.11 -1.67  0.44499 -1.252 3.661  4.929 14.70  0.040 0.00 22.599 22.205 21.703 21.296 20.769 20.523 20.432 20.379 20.371 20.866 20.408 20.895 20.606 20.542 20.502 20.457 20.416 20.389 20.372 20.354 20.361 20.391 20.379  0.445 
 3  10.11 -1.67  0.10659 -2.782 3.532  5.322 14.70  0.040 0.96 25.756 25.775 24.810 24.157 23.562 23.329 23.162 22.883 22.820 23.676 23.029 23.694 23.389 23.366 23.282 23.232 23.099 22.927 22.848 22.791 22.805 22.861 22.813  0.107 
 3  10.11 -1.67  0.28357 -1.664 3.636  5.044 14.80  0.040 0.00 23.729 23.368 22.804 22.359 21.812 21.540 21.442 21.352 21.330 21.903 21.401 21.946 21.636 21.565 21.512 21.470 21.425 21.370 21.339 21.310 21.318 21.354 21.339  0.284 
 3  10.11 -1.67  0.16319 -2.246 3.585  5.183 14.90  0.040 0.00 25.286 25.034 24.329 23.793 23.227 22.958 22.898 22.655 22.588 23.319 22.783 23.372 23.032 22.995 22.913 22.927 22.879 22.708 22.614 22.554 22.570 22.629 22.614  0.163 
 3  10.11 -1.67  0.13342 -2.503 3.559  5.249 15.00  0.040 0.00 26.028 25.891 25.084 24.495 23.909 23.640 23.517 23.276 23.208 24.006 23.403 24.047 23.723 23.678 23.593 23.566 23.478 23.323 23.239 23.180 23.192 23.247 23.213  0.133 
 3  10.11 -1.67  0.13392 -2.498 3.560  5.247 15.00  0.040 0.00 26.016 25.877 25.072 24.483 23.898 23.629 23.508 23.266 23.198 23.995 23.393 24.036 23.711 23.667 23.582 23.556 23.469 23.314 23.229 23.170 23.182 23.237 23.204  0.134 
 3  10.11 -1.67  0.46279 -1.199 3.665  4.909 15.10  0.040 0.00 22.867 22.468 21.976 21.575 21.052 20.811 20.723 20.674 20.667 21.150 20.701 21.177 20.892 20.830 20.791 20.748 20.708 20.683 20.667 20.650 20.658 20.687 20.676  0.463 
 3  10.11 -1.67  0.56937 -0.828 3.705  4.787 15.20  0.040 0.00 22.041 21.618 21.209 20.870 20.411 20.219 20.150 20.123 20.120 20.510 20.138 20.517 20.277 20.232 20.205 20.168 20.140 20.128 20.120 20.110 20.115 20.129 20.125  0.569 
 3  10.11 -1.67  0.35945 -1.470 3.648  5.000 15.40  0.040 0.80 23.294 22.921 22.376 21.942 21.400 21.134 21.036 20.960 20.942 21.493 21.002 21.532 21.228 21.158 21.109 21.064 21.019 20.975 20.949 20.924 20.931 20.965 20.951  0.359 
 3  10.11 -1.67  0.10270 -2.848 3.524  5.340 15.40  0.040 0.89 26.863 26.980 25.898 25.204 24.630 24.456 24.269 23.935 23.875 24.759 24.108 24.752 24.474 24.487 24.411 24.358 24.183 23.980 23.898 23.843 23.859 23.918 23.867  0.103 
 3  10.11 -1.67  0.12296 -2.602 3.550  5.276 15.60  0.040 0.00 26.876 26.785 25.939 25.331 24.737 24.465 24.311 24.084 24.020 24.837 24.205 24.871 24.557 24.504 24.419 24.368 24.264 24.125 24.052 23.996 24.006 24.056 24.014  0.123 
 3  10.11 -1.67  0.40502 -1.365 3.654  4.973 15.60  0.040 0.00 23.783 23.395 22.877 22.459 21.925 21.671 21.575 21.515 21.503 22.021 21.548 22.054 21.758 21.692 21.648 21.602 21.559 21.527 21.507 21.486 21.494 21.525 21.512  0.405 
 3  10.11 -1.67  0.14456 -2.397 3.569  5.216 15.60  0.040 0.00 26.364 26.178 25.412 24.842 24.266 23.999 23.910 23.654 23.583 24.361 23.788 24.408 24.073 24.038 23.952 23.950 23.879 23.709 23.613 23.550 23.565 23.624 23.600  0.145 
 3  10.11 -1.67  0.19204 -2.028 3.610  5.137 15.70  0.040 0.00 25.541 25.221 24.593 24.107 23.550 23.270 23.202 23.034 22.988 23.638 23.124 23.691 23.361 23.302 23.234 23.226 23.190 23.069 23.005 22.961 22.973 23.021 23.009  0.192 
 3  10.11 -1.67  0.14544 -2.389 3.569  5.214 15.70  0.040 0.00 26.443 26.253 25.491 24.922 24.346 24.080 23.993 23.737 23.665 24.441 23.871 24.489 24.153 24.119 24.033 24.033 23.963 23.791 23.695 23.632 23.647 23.706 23.683  0.145 
 3  10.11 -1.67  0.11711 -2.658 3.545  5.290 15.80  0.040 0.00 27.214 27.149 26.276 25.657 25.063 24.800 24.643 24.403 24.340 25.166 24.530 25.196 24.884 24.838 24.753 24.702 24.592 24.445 24.370 24.315 24.325 24.377 24.333  0.117 
 3  10.11 -1.67  0.34074 -1.515 3.645  5.011 15.90  0.040 0.00 24.456 24.081 23.540 23.109 22.567 22.304 22.206 22.133 22.116 22.661 22.173 22.699 22.396 22.327 22.279 22.234 22.189 22.147 22.122 22.098 22.105 22.138 22.124  0.341 
 3  10.11 -1.67  0.82148  3.020 3.651  0.882 16.10  0.040 0.00 13.321 12.971 12.428 11.973 11.342 11.077 11.038 11.001 11.029 11.461 11.022 11.503 11.142 11.085 11.066 11.076 11.017 11.006 10.998 10.990 11.009 11.086 11.071  0.821 
 3  10.11 -1.67  0.24381 -1.786 3.628  5.071 16.10  0.040 0.00 25.336 24.987 24.405 23.948 23.395 23.116 23.019 22.915 22.888 23.485 22.972 23.532 23.216 23.143 23.087 23.047 23.002 22.935 22.900 22.868 22.877 22.913 22.899  0.244 
 3  10.11 -1.67  0.16018 -2.269 3.582  5.187 16.20  0.040 0.98 25.921 25.682 24.964 24.419 23.851 23.585 23.521 23.270 23.200 23.944 23.402 23.996 23.656 23.622 23.539 23.553 23.499 23.325 23.227 23.166 23.181 23.241 23.225  0.160 
 3  10.11 -1.67  0.57415 -0.809 3.707  4.781 16.30  0.040 0.00 23.094 22.671 22.267 21.932 21.477 21.288 21.220 21.194 21.190 21.575 21.208 21.581 21.344 21.300 21.274 21.237 21.210 21.198 21.190 21.181 21.185 21.199 21.195  0.574 
 3  10.11 -1.67  0.16903 -2.202 3.590  5.175 16.40  0.040 0.74 26.295 26.072 25.343 24.795 24.223 23.951 23.866 23.635 23.571 24.316 23.757 24.364 24.032 23.988 23.907 23.902 23.840 23.683 23.597 23.540 23.554 23.610 23.587  0.169 
 3  10.11 -1.67  0.36112 -1.467 3.648  5.000 16.80  0.040 0.92 24.568 24.191 23.653 23.223 22.682 22.420 22.322 22.250 22.234 22.776 22.289 22.814 22.512 22.443 22.395 22.349 22.305 22.264 22.240 22.216 22.223 22.256 22.242  0.361 
 3  10.11 -1.67  0.12680 -2.566 3.553  5.266 17.00  0.040 0.94 27.519 27.427 26.581 25.973 25.381 25.112 24.963 24.729 24.665 25.481 24.853 25.515 25.200 25.150 25.065 25.019 24.917 24.772 24.696 24.640 24.650 24.702 24.661  0.127 
 3  10.11 -1.67  0.60547 -0.684 3.723  4.743 17.10  0.040 0.97 22.909 22.491 22.109 21.792 21.356 21.181 21.119 21.097 21.092 21.454 21.109 21.455 21.231 21.192 21.169 21.135 21.111 21.101 21.094 21.085 21.088 21.096 21.094  0.605 
 3  10.11 -1.67  0.22490 -1.865 3.624  5.096 17.30  0.040 0.00 26.732 26.391 25.796 25.332 24.777 24.495 24.400 24.285 24.254 24.866 24.347 24.915 24.595 24.523 24.464 24.428 24.383 24.308 24.267 24.233 24.242 24.281 24.266  0.225 
 3  10.11 -1.67  0.49857 -1.091 3.674  4.869 17.50  0.040 0.00 24.997 24.588 24.117 23.729 23.217 22.986 22.903 22.861 22.858 23.316 22.884 23.338 23.061 23.003 22.968 22.926 22.889 22.869 22.856 22.842 22.850 22.878 22.868  0.499 
 3  10.11 -1.67  0.78950  0.309 3.817  4.238 17.80  0.040 0.00 21.797 21.520 21.299 21.105 20.821 20.743 20.727 20.723 20.719 20.903 20.725 20.877 20.752 20.746 20.740 20.729 20.727 20.724 20.722 20.719 20.718 20.714 20.718  0.789 
 3  10.11 -1.67  0.27827 -1.679 3.635  5.047 17.90  0.040 0.00 26.867 26.508 25.942 25.495 24.947 24.674 24.576 24.485 24.462 25.039 24.535 25.082 24.771 24.700 24.646 24.605 24.559 24.503 24.471 24.443 24.451 24.486 24.472  0.278 
 3  10.11 -1.67  0.31397 -1.581 3.641  5.026 18.50  0.040 0.00 27.223 26.855 26.303 25.866 25.322 25.054 24.956 24.876 24.856 25.414 24.920 25.454 25.148 25.078 25.028 24.984 24.939 24.891 24.864 24.838 24.845 24.879 24.865  0.314 
 3  10.11 -1.63  0.30067 -1.621 3.637  5.031 11.50  0.040 0.00 20.322 19.960 19.399 18.955 18.407 18.135 18.039 17.952 17.931 18.499 18.000 18.541 18.230 18.160 18.108 18.067 18.023 17.969 17.939 17.911 17.920 17.956 17.942  0.301 
 3  10.11 -1.63  0.52864 -0.987 3.685  4.832 11.60  0.040 0.00 18.836 18.421 17.972 17.601 17.104 16.887 16.809 16.774 16.773 17.204 16.794 17.220 16.955 16.901 16.870 16.831 16.797 16.781 16.770 16.758 16.765 16.790 16.782  0.529 
 3  10.11 -1.63  0.13329 -2.509 3.557  5.248 11.80  0.040 0.87 22.277 22.179 21.336 20.730 20.140 19.874 19.734 19.492 19.426 20.241 19.620 20.276 19.958 19.913 19.827 19.788 19.689 19.537 19.457 19.400 19.411 19.465 19.426  0.133 
 3  10.11 -1.63  0.17911 -2.132 3.597  5.158 12.10  0.040 0.77 21.781 21.531 20.828 20.295 19.727 19.452 19.384 19.157 19.094 19.818 19.277 19.870 19.534 19.489 19.409 19.414 19.364 19.205 19.118 19.062 19.077 19.134 19.115  0.179 
 3  10.11 -1.63  0.11166 -2.714 3.539  5.301 12.90  0.040 0.73 24.367 24.415 23.468 22.774 22.187 21.924 21.760 21.414 21.345 22.281 21.593 22.354 21.963 21.981 21.852 21.828 21.694 21.481 21.365 21.303 21.334 21.400 21.353  0.112 
 3  10.11 -1.63  0.11217 -2.709 3.539  5.300 13.20  0.040 0.96 24.052 24.029 23.111 22.474 21.879 21.631 21.469 21.210 21.146 21.988 21.346 22.012 21.703 21.669 21.583 21.533 21.413 21.253 21.176 21.119 21.131 21.185 21.139  0.112 
 3  10.11 -1.63  0.22194 -1.884 3.621  5.099 13.30  0.040 0.00 22.779 22.442 21.841 21.373 20.816 20.534 20.446 20.321 20.288 20.905 20.388 20.955 20.632 20.563 20.502 20.473 20.431 20.346 20.301 20.265 20.275 20.317 20.302  0.222 
 3  10.11 -1.63  0.17303 -2.177 3.592  5.168 13.40  0.040 0.00 23.613 23.338 22.656 22.136 21.573 21.299 21.248 21.020 20.957 21.663 21.140 21.718 21.378 21.335 21.257 21.273 21.234 21.070 20.980 20.924 20.939 20.997 20.984  0.173 
 3  10.11 -1.63  0.13373 -2.505 3.558  5.246 13.50  0.040 0.91 23.916 23.810 22.976 22.375 21.784 21.515 21.376 21.139 21.073 21.884 21.264 21.920 21.601 21.554 21.469 21.430 21.333 21.184 21.104 21.047 21.058 21.111 21.072  0.134 
 3  10.11 -1.63  0.11801 -2.654 3.544  5.287 13.60  0.040 0.00 25.005 24.944 24.067 23.446 22.852 22.589 22.432 22.191 22.127 22.955 22.318 22.985 22.673 22.628 22.543 22.492 22.381 22.233 22.158 22.102 22.112 22.165 22.121  0.118 
 3  10.11 -1.63  0.42826 -1.304 3.657  4.946 13.70  0.040 0.82 21.187 20.803 20.280 19.858 19.319 19.063 18.969 18.906 18.894 19.415 18.941 19.450 19.151 19.084 19.040 18.996 18.953 18.918 18.897 18.876 18.884 18.917 18.904  0.428 
 3  10.11 -1.63  0.19982 -1.975 3.616  5.122 13.80  0.040 0.00 23.509 23.181 22.566 22.088 21.531 21.250 21.173 21.025 20.986 21.619 21.105 21.671 21.344 21.280 21.215 21.199 21.160 21.056 21.001 20.960 20.972 21.017 21.004  0.200 
 3  10.11 -1.63  0.11996 -2.635 3.546  5.282 13.90  0.040 0.00 25.259 25.189 24.321 23.704 23.110 22.845 22.688 22.451 22.387 23.212 22.577 23.243 22.931 22.883 22.798 22.747 22.639 22.493 22.418 22.362 22.373 22.424 22.381  0.120 
 3  10.11 -1.63  0.09463 -3.063 3.492  5.392 14.00  0.040 0.94 25.933 26.233 24.931 24.176 23.649 23.583 23.353 22.928 22.872 23.802 23.145 23.750 23.524 23.603 23.543 23.480 23.224 22.975 22.887 22.837 22.856 22.918 22.861  0.095 
 3  10.11 -1.63  0.11187 -2.712 3.539  5.300 14.00  0.040 0.00 25.550 25.515 24.610 23.978 23.383 23.130 22.970 22.716 22.653 23.490 22.850 23.516 23.206 23.168 23.083 23.033 22.915 22.759 22.682 22.626 22.638 22.691 22.646  0.112 
 3  10.11 -1.63  0.13739 -2.470 3.561  5.236 14.10  0.040 0.00 25.046 24.900 24.101 23.515 22.931 22.662 22.547 22.302 22.234 23.028 22.431 23.071 22.743 22.701 22.615 22.594 22.510 22.352 22.264 22.204 22.217 22.273 22.242  0.137 
 3  10.11 -1.63  0.09023 -3.199 3.471  5.425 14.20  0.040 0.00 26.968 27.306 25.960 25.194 24.672 24.627 24.392 23.949 23.896 24.831 24.174 24.770 24.553 24.645 24.589 24.527 24.253 23.995 23.909 23.859 23.879 23.941 23.884  0.090 
 3  10.11 -1.63  0.56183 -0.862 3.699  4.793 14.20  0.040 0.00 21.126 20.701 20.283 19.935 19.466 19.267 19.196 19.168 19.166 19.565 19.184 19.574 19.327 19.280 19.253 19.215 19.186 19.173 19.165 19.154 19.161 19.179 19.173  0.562 
 3  10.11 -1.63  0.08580 -3.547 3.404  5.482 14.40  0.040 0.00 28.037 29.854 27.325 26.130 25.703 25.422 25.396 24.535 24.454 25.697 24.929 26.101 25.217 25.604 25.202 25.455 25.279 24.710 24.420 24.330 24.441 24.606 24.557  0.086 
 3  10.11 -1.63  0.09183 -3.150 3.479  5.413 14.50  0.040 0.00 27.144 27.436 26.148 25.396 24.857 24.780 24.559 24.140 24.085 25.010 24.353 24.962 24.728 24.801 24.740 24.682 24.433 24.186 24.100 24.049 24.069 24.131 24.074  0.092 
 3  10.11 -1.63  0.09301 -3.113 3.485  5.404 14.50  0.040 0.00 27.053 27.312 26.064 25.323 24.775 24.676 24.463 24.060 24.005 24.923 24.266 24.884 24.638 24.699 24.634 24.578 24.346 24.106 24.021 23.969 23.988 24.050 23.994  0.093 
 3  10.11 -1.63  0.09084 -3.180 3.474  5.420 14.60  0.040 0.00 27.321 27.640 26.317 25.557 25.027 24.969 24.740 24.307 24.253 25.184 24.527 25.128 24.904 24.988 24.930 24.871 24.607 24.353 24.267 24.216 24.237 24.299 24.241  0.091 
 3  10.11 -1.63  0.22479 -1.872 3.622  5.095 14.70  0.040 0.00 24.149 23.811 23.212 22.745 22.188 21.906 21.817 21.694 21.663 22.277 21.761 22.327 22.005 21.935 21.874 21.844 21.801 21.719 21.675 21.640 21.650 21.691 21.676  0.225 
 3  10.11 -1.63  0.09746 -2.976 3.505  5.370 14.70  0.040 0.95 26.344 26.539 25.368 24.647 24.084 23.946 23.747 23.376 23.319 24.223 23.567 24.200 23.936 23.974 23.903 23.849 23.646 23.422 23.338 23.284 23.302 23.363 23.309  0.097 
 3  10.11 -1.63  0.33886 -1.525 3.643  5.011 14.80  0.040 0.00 23.384 23.012 22.466 22.031 21.486 21.220 21.124 21.048 21.030 21.580 21.090 21.619 21.313 21.244 21.195 21.152 21.108 21.063 21.036 21.012 21.020 21.054 21.040  0.339 
 3  10.11 -1.63  0.75433  0.018 3.800  4.443 14.80  0.040 0.00 19.526 19.224 18.974 18.760 18.443 18.351 18.330 18.326 18.321 18.531 18.328 18.507 18.362 18.353 18.347 18.333 18.331 18.328 18.325 18.322 18.321 18.317 18.321  0.754 
 3  10.11 -1.63  0.22983 -1.851 3.623  5.089 14.90  0.040 0.00 24.297 23.957 23.361 22.896 22.339 22.057 21.965 21.848 21.818 22.428 21.912 22.478 22.156 22.085 22.026 21.993 21.949 21.871 21.830 21.795 21.805 21.845 21.831  0.230 
 3  10.11 -1.63  0.15258 -2.331 3.574  5.195 14.90  0.040 0.00 25.499 25.285 24.543 23.983 23.412 23.148 23.078 22.814 22.740 23.506 22.952 23.557 23.215 23.187 23.099 23.114 23.053 22.873 22.770 22.705 22.722 22.783 22.764  0.153 
 3  10.11 -1.63  0.11997 -2.635 3.546  5.282 15.00  0.040 0.00 26.358 26.289 25.421 24.804 24.209 23.944 23.788 23.551 23.487 24.312 23.676 24.343 24.031 23.983 23.898 23.847 23.738 23.593 23.518 23.462 23.472 23.524 23.481  0.120 
 3  10.11 -1.63  0.61055 -0.667 3.724  4.734 15.10  0.040 0.00 21.537 21.120 20.747 20.438 20.011 19.842 19.784 19.764 19.759 20.108 19.775 20.107 19.888 19.852 19.830 19.798 19.777 19.767 19.761 19.753 19.756 19.762 19.761  0.611 
 3  10.11 -1.63  0.13235 -2.518 3.557  5.250 15.20  0.040 0.97 25.552 25.436 24.612 24.015 23.425 23.154 23.019 22.783 22.717 23.524 22.908 23.562 23.241 23.193 23.107 23.071 22.977 22.828 22.748 22.690 22.702 22.755 22.717  0.132 
 3  10.11 -1.63  0.33302 -1.540 3.642  5.015 15.20  0.040 0.73 23.346 22.985 22.422 21.977 21.428 21.156 21.060 20.971 20.949 21.520 21.020 21.563 21.251 21.181 21.128 21.088 21.043 20.988 20.957 20.929 20.938 20.974 20.960  0.333 
 3  10.11 -1.63  0.22363 -1.877 3.622  5.097 15.40  0.040 1.00 24.111 23.774 23.174 22.706 22.149 21.867 21.779 21.655 21.623 22.238 21.722 22.288 21.966 21.896 21.835 21.806 21.763 21.680 21.635 21.600 21.610 21.651 21.637  0.224 
 3  10.11 -1.63  0.56009 -0.869 3.699  4.795 15.50  0.040 0.00 22.443 22.019 21.599 21.250 20.778 20.579 20.508 20.479 20.477 20.878 20.495 20.887 20.639 20.592 20.564 20.527 20.497 20.484 20.476 20.465 20.471 20.490 20.484  0.560 
 3  10.11 -1.63  0.18004 -2.125 3.598  5.157 15.50  0.040 0.90 24.985 24.711 24.028 23.507 22.944 22.670 22.619 22.388 22.325 23.033 22.510 23.088 22.748 22.706 22.627 22.644 22.604 22.439 22.348 22.292 22.307 22.366 22.352  0.180 
 3  10.11 -1.63  0.71701 -0.187 3.781  4.552 15.60  0.040 0.00 20.839 20.504 20.225 19.988 19.641 19.531 19.504 19.498 19.492 19.734 19.501 19.715 19.550 19.535 19.526 19.509 19.504 19.500 19.496 19.493 19.492 19.488 19.492  0.717 
 3  10.11 -1.63  0.21708 -1.904 3.620  5.104 15.70  0.040 0.00 25.229 24.894 24.290 23.820 23.263 22.981 22.896 22.765 22.731 23.352 22.836 23.402 23.078 23.010 22.948 22.922 22.881 22.792 22.745 22.708 22.718 22.760 22.746  0.217 
 3  10.11 -1.63  0.19186 -2.035 3.609  5.137 15.80  0.040 0.00 25.659 25.342 24.709 24.220 23.662 23.382 23.320 23.144 23.097 23.750 23.238 23.804 23.472 23.414 23.345 23.343 23.309 23.181 23.114 23.068 23.081 23.131 23.119  0.192 
 3  10.11 -1.63  0.38980 -1.407 3.650  4.982 15.90  0.040 0.91 23.532 23.153 22.619 22.192 21.649 21.388 21.292 21.225 21.211 21.745 21.262 21.781 21.478 21.410 21.364 21.320 21.276 21.238 21.215 21.193 21.200 21.234 21.220  0.390 
 3  10.11 -1.63  0.41918 -1.329 3.655  4.955 15.90  0.040 0.00 23.993 23.606 23.089 22.672 22.135 21.882 21.789 21.731 21.721 22.232 21.763 22.265 21.968 21.902 21.860 21.815 21.773 21.742 21.723 21.703 21.711 21.743 21.730  0.419 
 3  10.11 -1.63  0.35535 -1.485 3.645  5.001 16.10  0.040 0.00 24.584 24.208 23.668 23.237 22.694 22.430 22.334 22.262 22.246 22.788 22.302 22.826 22.522 22.453 22.405 22.361 22.317 22.276 22.251 22.228 22.235 22.269 22.256  0.355 
 3  10.11 -1.63  0.32114 -1.570 3.640  5.021 16.20  0.040 0.00 24.894 24.527 23.974 23.535 22.988 22.720 22.624 22.542 22.523 23.081 22.587 23.122 22.814 22.744 22.694 22.652 22.607 22.558 22.530 22.504 22.512 22.548 22.534  0.321 
 3  10.11 -1.63  0.28680 -1.661 3.635  5.041 16.30  0.040 0.00 25.222 24.864 24.297 23.849 23.299 23.025 22.930 22.838 22.815 23.391 22.888 23.434 23.122 23.051 22.998 22.958 22.913 22.856 22.824 22.795 22.804 22.840 22.826  0.287 
 3  10.11 -1.63  0.30979 -1.598 3.638  5.027 16.50  0.040 0.00 25.265 24.901 24.343 23.902 23.354 23.084 22.988 22.903 22.883 23.446 22.950 23.488 23.178 23.108 23.057 23.016 22.971 22.920 22.890 22.864 22.872 22.908 22.893  0.310 
 3  10.11 -1.63  0.62218 -0.617 3.731  4.718 16.50  0.040 0.84 22.447 22.035 21.646 21.322 20.876 20.694 20.631 20.606 20.602 20.974 20.619 20.978 20.746 20.705 20.681 20.647 20.622 20.610 20.602 20.593 20.597 20.609 20.606  0.622 
 3  10.11 -1.63  0.14185 -2.428 3.565  5.223 16.60  0.040 0.72 27.106 26.996 26.157 25.554 24.971 24.717 24.596 24.331 24.263 25.073 24.470 25.109 24.786 24.755 24.670 24.648 24.552 24.381 24.292 24.232 24.247 24.305 24.270  0.142 
 3  10.11 -1.63  0.15689 -2.299 3.578  5.190 16.80  0.040 0.00 27.317 27.090 26.361 25.809 25.240 24.975 24.911 24.652 24.579 25.333 24.787 25.386 25.043 25.013 24.927 24.944 24.888 24.709 24.608 24.544 24.561 24.622 24.605  0.157 
 3  10.11 -1.63  0.21277 -1.921 3.619  5.109 17.70  0.040 0.00 27.273 26.940 26.334 25.861 25.304 25.023 24.940 24.805 24.770 25.393 24.878 25.444 25.119 25.052 24.990 24.966 24.925 24.832 24.783 24.745 24.756 24.799 24.786  0.213 
 3  10.11 -1.63  0.19357 -2.023 3.610  5.134 17.80  0.040 0.00 27.626 27.308 26.678 26.192 25.634 25.354 25.289 25.119 25.073 25.722 25.210 25.776 25.444 25.385 25.318 25.312 25.277 25.154 25.089 25.045 25.057 25.107 25.095  0.194 
 3  10.11 -1.61  0.16131 -2.268 3.581  5.184 12.40  0.040 0.88 22.276 22.069 21.324 20.764 20.191 19.923 19.844 19.593 19.523 20.284 19.725 20.335 19.997 19.961 19.876 19.881 19.818 19.647 19.551 19.489 19.505 19.564 19.543  0.161 
 3  10.11 -1.61  0.10480 -2.819 3.526  5.328 12.80  0.040 0.00 24.618 24.647 23.672 23.013 22.418 22.188 22.020 21.736 21.673 22.532 21.885 22.550 22.245 22.225 22.140 22.090 21.956 21.780 21.701 21.643 21.657 21.715 21.666  0.105 
 3  10.11 -1.61  0.32545 -1.562 3.640  5.018 12.90  0.040 0.71 21.126 20.768 20.200 19.751 19.200 18.926 18.833 18.738 18.715 19.292 18.790 19.336 19.022 18.952 18.898 18.861 18.817 18.757 18.723 18.694 18.703 18.741 18.726  0.325 
 3  10.11 -1.61  0.08332 -3.681 3.373  5.479 13.10  0.040 0.00 27.074 29.465 26.569 25.183 24.739 24.431 24.330 23.405 23.319 24.716 23.821 25.248 24.173 24.652 24.171 24.418 24.187 23.593 23.284 23.198 23.323 23.466 23.412  0.083 
 3  10.11 -1.61  0.85018 -2.744 4.047  8.174 13.20  0.040 0.00 24.831 25.399 25.448 25.469 25.481 25.502 25.508 25.513 25.517 25.481 25.511 25.477 25.490 25.503 25.502 25.503 25.512 25.513 25.514 25.516 25.516 25.520 25.519  0.717 
