JADES_ID RA Dec FWHM_F200W FWHM_F356W FWHM_F444W F200W F356W F444W F200W-F444W
7709.0 53.06006 -27.8785 0.10439040428565075 0.3630237192966826 0.3915677309860908 25.91343 24.81482 25.02613 0.8873000000000033
7710.0 53.05984 -27.87849 0.10368526636254982 0.4144456352039253 0.3841151212018785 26.21628 25.29435 24.83403 1.3822500000000026
7721.0 53.0856 -27.8783 0.11921979833177047 0.36884586779951545 0.4033880865150914 22.6662 21.99738 21.5426 1.1235999999999997
7727.0 53.07211 -27.87831 0.4398213123223854 1.0488968903056906 1.1077380459933652 24.83794 23.70933 23.4756 1.3623399999999997
7739.0 53.09544 -27.87842 0.1713512692643385 0.48221316880283693 0.8849583836537566 26.71416 25.58504 25.06807 1.646090000000001
7742.0 53.10536 -27.87839 0.15163108301435285 0.421861298882446 0.4507922955089521 25.784 24.79735 24.34892 1.4350799999999992
7750.0 53.01664 -27.87831 0.15880144945760652 0.5950601682831125 0.4805736545713526 26.7155 25.01757 24.83388 1.881619999999998
7751.0 53.09226 -27.87832 0.17544103907585032 0.45966825582070087 0.5094224361984834 24.73127 23.50862 23.00297 1.7282999999999973
7753.0 53.10828 -27.87831 0.23505288174733655 0.571834885503454 0.6309793522957442 24.64825 23.48113 23.32849 1.3197600000000023
7755.0 53.09175 -27.87832 0.47213031244318243 0.7744853765517066 1.1964641139991565 25.92355 24.6097 24.27639 1.6471599999999995
7760.0 53.08293 -27.87827 0.09620158949912781 0.31187767168571107 0.38442813096099604 25.91053 24.28767 24.49036 1.4201700000000024
7762.0 53.08877 -27.87829 0.17754779356456177 0.43364432409721926 0.4745669960161281 25.53626 24.67883 24.16749 1.3687699999999978
7763.0 53.08268 -27.8783 0.08222277870603545 0.23310584600191414 0.28279634766851425 26.56878 25.5619 25.12092 1.4478599999999986
7769.0 53.06467 -27.87825 0.2577587319364517 0.6466610215237737 0.6439168574906677 25.15007 23.95767 23.49878 1.6512899999999995
7775.0 53.1022 -27.87825 0.2293671747697801 0.5507529880422408 0.6144326617469481 23.93137 23.00673 22.65623 1.2751400000000004
7779.0 53.06098 -27.87826 0.18129270486105567 0.47829490848013917 0.5082688989328358 26.51577 25.60159 25.16276 1.3530100000000012
7785.0 53.14742 -27.87826 0.15267727716959595 0.3199684644371758 0.3928588402756631 27.15248 26.10266 24.99212 2.1603600000000007
7794.0 53.04577 -27.87817 0.16200658017231373 0.42372508582292007 0.4612496183821508 25.72389 24.60137 24.18144 1.5424500000000023
7796.0 53.09685 -27.87817 0.18889068633396444 0.6185740568954228 0.6782375505011803 25.83818 24.96571 24.45912 1.3790600000000026
7802.0 53.02775 -27.87814 0.23430662095724178 0.5614370729231828 0.5927824488292055 25.32337 24.12429 23.74416 1.5792099999999998
7804.0 53.03394 -27.87813 0.20832049154231894 0.6152571313066202 0.6628674077517929 26.73032 25.37406 25.08997 1.640349999999998
7805.0 53.03373 -27.87814 0.21221752815483552 0.6413985397828108 0.6833939759204892 26.46144 25.43464 25.05162 1.4098199999999999
7806.0 53.10264 -27.87814 0.16526741548772297 0.42883752209561166 0.4614413294484329 24.3562 23.67815 23.61663 0.7395700000000005
7807.0 53.14368 -27.87816 0.14938333854595726 0.3823715143915124 0.4158689952303133 25.99569 25.05324 24.44275 1.5529399999999995
7811.0 53.07775 -27.87808 0.13567302822056018 0.44762844603612517 0.44184460756732813 25.72819 24.93149 24.58113 1.1470599999999997
7816.0 53.15448 -27.8781 0.2615627386785219 0.6180264638788231 0.6030846015956907 25.39117 24.29642 24.39516 0.9960099999999983
7820.0 53.14348 -27.8781 0.14465411307745013 0.36909170578741457 0.41524909760788 26.05182 25.20096 24.50472 1.5471000000000004
7828.0 53.10972 -27.87805 0.12402965012037703 0.36012575979417594 0.41871525035031787 25.52234 24.25211 23.70782 1.8145199999999981
7829.0 53.103 -27.878 0.2970792892763476 0.6945372178220437 0.7359458295903997 25.64874 24.80495 24.42831 1.2204300000000003
7837.0 53.04093 -27.87798 0.2168838908585563 0.5388021857012346 0.5336269959631564 26.43947 25.38064 24.93549 1.5039799999999985
7849.0 53.14743 -27.87797 0.120736430314969 0.40021768938392166 0.40974331201293296 26.09026 24.71646 23.45407 2.636189999999999
7852.0 53.02008 -27.8779 0.20194215806274662 0.5049802331881141 0.5345253748292441 23.98692 23.37381 23.26793 0.7189900000000016
7853.0 53.0158 -27.87797 0.20570091745688113 0.4865704458173332 0.47328349072605225 25.93466 25.11669 24.76229 1.1723700000000008
7855.0 53.14354 -27.87799 0.1446541130774554 0.36909172250907224 0.4152478946188244 26.26384 24.90339 24.77438 1.4894599999999976
7858.0 53.07242 -27.87797 0.14543382442544703 0.43421676534726533 0.4545341565662855 26.49074 25.37347 25.07668 1.4140599999999992
7859.0 53.06039 -27.87794 0.15129830560063035 0.45722884106112666 0.5337810035722772 26.21021 25.11055 24.55486 1.6553499999999985
7865.0 53.09902 -27.87794 0.22701618802550644 0.5450412493513119 0.6384357121691694 25.54818 24.39872 23.96342 1.5847599999999993
7868.0 53.06357 -27.87792 0.2487451935747955 0.5197742793391572 0.5528202833949115 26.35884 25.56328 25.21346 1.1453799999999994
7869.0 53.06155 -27.87792 0.13476000661441978 0.3910173405021198 0.4239111666935663 25.76754 24.95835 24.77522 0.9923199999999994
7873.0 53.08575 -27.8779 0.13503863403933 0.36551792233914115 0.47908486111183035 25.61423 24.74406 24.58815 1.0260800000000003
7877.0 53.09627 -27.8779 0.1346389728340669 0.38156142791556424 0.510612845309636 26.43692 25.23554 24.64883 1.7880900000000004
7881.0 53.03912 -27.87781 0.2624874287606073 0.5897344462575875 0.5970058363251322 25.36402 24.35176 24.19208 1.1719399999999993
7883.0 53.04017 -27.87783 0.12539678623898373 0.36256206493353055 0.4259063618804767 26.64122 25.62574 25.22632 1.4148999999999994
7884.0 53.02069 -27.87784 0.1517187787810107 0.4165060464804116 0.4490143984237567 26.30768 25.36721 24.98058 1.3271000000000015
7886.0 53.08672 -27.87786 0.2656356666608851 0.660581028696674 0.6345454228449339 24.95096 23.86592 23.71823 1.23273
7887.0 53.05886 -27.87782 0.18259105385733615 0.48800661704235193 0.5270271468116381 25.26844 24.30102 23.80643 1.4620099999999994
7888.0 53.0932 -27.87786 0.15444888760637168 0.4624457771479873 0.46856235535420987 24.91935 24.18251 23.89264 1.0267100000000013
7902.0 53.02831 -27.87775 0.15878047101954254 0.4275046553830658 0.4686407935599938 26.65401 25.7699 25.21534 1.4386699999999983
7903.0 53.10224 -27.87777 0.1867281023882927 0.47113467675402715 0.5084428685201808 25.03272 23.94004 23.57355 1.4591700000000003
7904.0 53.0809 -27.87774 0.1823946660488176 0.45058814434863564 0.49406786022411026 25.94736 24.29133 23.91732 2.0300399999999996
7907.0 53.0366 -27.87773 0.18691716273359313 0.45633066921758497 0.4889092632387701 24.84149 23.89361 23.48249 1.3590000000000018
7909.0 53.04739 -27.87774 0.1270551284509445 0.40165124872824115 0.4301874655709378 25.93544 24.74241 24.39648 1.5389599999999994
7911.0 53.02186 -27.87775 0.11124289665462911 0.3640583746300165 0.4265722093988761 25.70696 25.29496 24.76571 0.9412500000000001
7912.0 53.0705 -27.87776 0.2077947901040751 0.45344479739958543 0.5858591917588987 26.32131 25.5895 25.01546 1.3058499999999995
7913.0 53.07209 -27.87757 0.208190339012529 0.5171688989269101 0.5441868264539388 22.20047 20.79815 20.54059 1.6598799999999976
7917.0 53.13665 -27.87777 0.20761666349920252 0.5100111057833379 0.5904621205755157 25.98888 24.72549 24.20364 1.7852400000000017
7921.0 53.02358 -27.87768 0.28648387105221707 0.6464889082959434 0.6620246425634563 25.64375 24.88115 24.48523 1.1585199999999993
7927.0 53.10444 -27.87775 0.2744246836685785 0.5370881669227455 0.6307413925802717 26.48736 25.61862 25.18407 1.3032900000000005
7930.0 53.14839 -27.8777 0.1744833351331092 0.4745341546774689 0.5117178480534584 24.92603 23.8023 23.34545 1.5805800000000012
7933.0 53.08779 -27.87771 0.11819730090426124 0.3434112894509481 0.422464104053027 25.46149 24.40582 23.93024 1.53125
7934.0 53.06827 -27.87771 0.1004032555462799 0.38363320022202413 0.40891010673451367 26.25847 25.47192 25.08759 1.1708800000000004
7938.0 53.06312 -27.87768 0.1936174059392919 0.5422782979676284 0.5417197316020651 25.85497 24.77905 24.44297 1.4120000000000026
7941.0 53.1424 -27.87772 0.14263082167415317 0.4102702036770263 0.4593243954515382 26.40425 24.95189 24.52418 1.88007
7944.0 53.03864 -27.87768 0.19678362532334992 0.4983930093095385 0.5850246136897722 26.14964 25.03917 24.97717 1.1724700000000006
7947.0 53.07454 -27.87761 0.26558484677272703 0.7121392354304695 0.7432168991685713 24.70019 23.45092 23.32983 1.370359999999998
7954.0 53.02657 -27.87763 0.09402291493879751 0.44022667659862647 0.6026560903190379 26.35962 26.01444 25.2368 1.1228200000000008
7956.0 53.01766 -27.87764 0.19513460917578215 0.5171224274459925 0.5642867426112115 26.19427 25.29288 25.08877 1.1054999999999993
7958.0 53.0476 -27.8776 0.12280055089060557 0.3804804936305159 0.40203160015019895 26.06624 25.2942 24.8494 1.2168400000000013
7963.0 53.14534 -27.87754 0.40571201436390486 0.9001585181836672 0.9042420117898704 23.89821 22.90804 22.78525 1.1129599999999975
7965.0 53.06713 -27.87763 0.20741437460536105 0.4389276928435613 0.4894925589778617 26.02402 24.93188 24.54081 1.4832099999999997
7966.0 53.09976 -27.87754 0.29478611665113846 0.8260357698684166 0.8214446352194376 25.87047 24.46492 24.31906 1.5514100000000006
7972.0 53.0612 -27.87759 0.1590152783211027 0.42333253916787766 0.5065853325751835 26.15435 25.25117 24.81768 1.3366700000000016
7975.0 53.10798 -27.8776 0.10297792422903204 0.3356877165122448 0.35140186323985284 26.27727 25.09954 24.61847 1.658800000000003
7981.0 53.0623 -27.87755 0.10896209455795658 0.3551873206131946 0.42720884303426254 26.33414 25.59103 24.9104 1.4237400000000022
7982.0 53.13911 -27.87757 0.25364618888745205 0.7011633369762564 0.6765845304386735 26.65029 25.46702 24.98499 1.6652999999999984
7988.0 53.08974 -27.87755 0.15238100178297054 0.4162168111034938 0.4060362407490871 26.34311 25.16829 25.0063 1.3368099999999998
7989.0 53.08598 -27.8775 0.23277433518388477 0.5533206763240922 0.5882016363027208 26.0608 24.91977 24.56863 1.4921700000000016
7991.0 53.14205 -27.87754 0.15248579775293797 0.3829800762673408 0.6894909304634691 26.36152 25.26764 24.76778 1.5937400000000004
7993.0 53.07042 -27.87752 0.21256465781594475 0.4628240681179305 0.549128971093082 26.09051 25.15837 24.94881 1.1416999999999966
7995.0 53.06247 -27.87749 0.10896207427593997 0.35588784424265174 0.42915024254217204 25.58417 24.87382 24.30561 1.2785599999999988
8004.0 53.15504 -27.8775 1.5802347948636033 3.1866579162354025 3.3259316230226177 26.46869 25.62793 25.12553 1.3431599999999975
8010.0 53.06122 -27.87737 0.2311735634492492 0.5476598522212599 0.5767018705922429 24.92853 23.91602 23.42185 1.5066799999999994
8023.0 53.05541 -27.87726 0.30401699729127357 0.6801791295702072 0.715103205533687 22.47852 21.62355 21.55486 0.9236599999999981
8024.0 53.10276 -27.8774 0.09275716550101851 0.3026678715946835 0.34559405168174956 26.18641 25.23307 24.62639 1.560019999999998
8025.0 53.08033 -27.87735 0.20354914947443606 0.49999138598530835 0.5342822741805487 25.21385 24.02596 23.88793 1.32592
8030.0 53.14058 -27.87725 0.31289698688279133 0.7255831510939893 0.7630878695238731 22.81069 21.49342 21.24054 1.5701500000000017
8037.0 53.10595 -27.87735 0.2541443211219391 0.4735978215373391 0.5484593139550011 26.23072 25.47888 25.14626 1.08446
8041.0 53.01998 -27.87732 0.22325161626659779 0.4533716523440692 0.5287113732553764 26.69256 26.26581 25.218 1.4745600000000003
8046.0 53.0673 -27.87731 0.11643843889265114 0.48113515975578053 0.48108984242705066 25.20309 25.32087 24.92131 0.28178000000000125
8050.0 53.04446 -27.87724 0.30943858382102113 0.7127384129079654 0.7167088459547994 25.41658 24.38042 24.01568 1.4009
8054.0 53.02476 -27.87723 0.21292819619610026 0.5663917963635734 0.5603023278787514 26.15144 25.40998 25.06154 1.0899
8057.0 53.10657 -27.87723 0.21026320683666969 0.5001586476735522 0.5419731061742451 25.02928 24.08417 24.09577 0.9335099999999983
8059.0 53.07502 -27.87724 0.17583574255146225 0.4286509584166124 0.47290597928267764 25.49879 24.47992 24.34365 1.1551399999999994
8061.0 53.09658 -27.87715 0.35797317766548087 0.8179779716191038 0.915818883502124 23.79865 23.31389 23.12501 0.6736399999999989
8066.0 53.10528 -27.87725 0.16772219655648493 0.47489482211852374 0.5133742482996208 26.77459 25.42051 25.20483 1.5697599999999987
8071.0 53.05582 -27.87719 0.21616419773863715 0.5899813227769324 0.5300402338538462 26.59975 25.37258 25.08233 1.5174200000000013
8072.0 53.06162 -27.8772 0.10348771082596737 0.36816578320237847 0.3901675590447148 24.26576 24.41757 23.93966 0.3261000000000003
8074.0 53.03701 -27.87717 0.11132748528108335 0.36830712677911454 0.4090171373590161 25.56381 24.34971 24.54438 1.0194299999999998
8076.0 53.13675 -27.8772 0.19750863327744067 0.4362005630330713 0.534630860929018 25.77695 24.86049 24.57943 1.1975200000000008
8077.0 53.04724 -27.87718 0.16217444315856394 0.5083283991401605 0.5457372022535126 25.42185 24.93063 24.423 0.9988500000000009
8081.0 53.10708 -27.87716 0.2568891889322563 0.5714387511175744 0.5865848989296535 23.06108 21.84995 21.35471 1.7063699999999997
8083.0 53.02755 -27.87716 0.1966619636920242 0.5115069361596346 0.5740541512004418 25.70559 24.94411 24.4432 1.26239
8092.0 53.13979 -27.87716 0.208827659499773 0.43358425567027775 0.6688595167842402 26.29511 24.83284 24.34639 1.9487200000000016
8101.0 53.06346 -27.8771 0.17027733442578752 0.4419451454804534 0.44520911626822823 25.93115 24.7717 24.42823 1.5029199999999996
8103.0 53.1566 -27.87708 0.23234347196001304 0.45630254470593673 0.4436946930866796 24.77003 24.1889 23.82086 0.9491699999999987
8108.0 53.05084 -27.87702 0.20480201513820825 0.49795272897907245 0.512450225826465 25.60082 24.5016 24.09404 1.5067799999999991
8110.0 53.13922 -27.87708 0.22635011951468637 0.7472112931360274 0.5273529960137375 26.53345 25.53104 25.13286 1.4005899999999976
8112.0 53.08085 -27.877 0.21630163478993134 0.5010282591561764 0.5557193589551578 26.13945 25.18697 24.53596 1.6034900000000007
8114.0 53.15156 -27.87708 0.16804493648555766 0.42652580134585577 0.3941739974904328 26.39433 24.99919 25.03431 1.3600199999999987
8115.0 53.04317 -27.87705 0.1860566348796021 0.4776467131306535 0.5085036435963176 26.65434 25.23626 25.0259 1.6284400000000012
8116.0 53.02137 -27.877 0.2231490946151647 0.5272517755627264 0.5789390271738373 25.4113 24.27616 23.82542 1.5858799999999995
8117.0 53.07548 -27.87697 0.2501443439959755 0.5942930127521467 0.6354668840911667 24.69701 23.52032 23.0304 1.6666099999999986
8120.0 53.09489 -27.87702 0.26397456232741656 0.602295409123093 0.5954203582149936 24.67612 23.60528 23.19924 1.4768800000000013
8123.0 53.03614 -27.87698 0.20370037035676627 0.4905805607762667 0.5167551868993345 25.56222 24.49525 24.07803 1.4841900000000017
8130.0 53.05719 -27.87699 0.21848563643656302 0.5659738713962513 0.6295309681445775 25.50671 24.73025 24.57398 0.932730000000003
8140.0 53.15074 -27.87692 0.2834316577726877 0.6687059857159237 0.7331243005306127 24.43761 23.35644 22.83581 1.6018000000000008
8143.0 53.06599 -27.8769 0.20610047127386857 0.5471722710597986 0.567370666413485 23.42772 22.27523 21.91875 1.5089700000000015
8144.0 53.10493 -27.87691 0.20760667516422665 0.6160604642432245 0.659963518753388 24.26874 23.30932 22.83464 1.4341000000000008
8145.0 53.07117 -27.87688 0.3870553621360409 0.7884140589370332 0.7770282268088373 25.67218 24.71867 24.24153 1.43065
8151.0 53.13683 -27.87693 0.2320222992203353 0.5163704208958851 0.523354481737209 25.27852 24.61295 24.11954 1.1589799999999997
8152.0 53.08981 -27.87694 0.24735993563083242 0.8931882760109311 0.7420490584592041 26.34608 25.37159 24.97347 1.3726100000000017
8161.0 53.09385 -27.87691 0.09850036325987106 0.31164144907700714 0.37857495122774143 27.06792 25.90546 24.94576 2.122160000000001
8164.0 53.06917 -27.87681 0.20469131855327602 0.493851172132319 0.5181839206221072 25.21484 23.97012 23.91101 1.3038299999999978
8169.0 53.07453 -27.87678 0.24264975475467335 0.6267197379603885 0.6706214256133429 23.96747 22.64123 22.42042 1.5470499999999987
8172.0 53.05831 -27.87686 0.3012217578685252 0.5482295131020435 0.5089495555414525 26.24935 25.62275 25.08715 1.1621999999999986
8174.0 53.03625 -27.87685 0.20371783864373486 0.4897177093287528 0.5150176291784954 26.70036 25.50512 25.12737 1.5729900000000008
8175.0 53.10097 -27.87687 0.1751219291107064 0.38346254692677223 0.4895061997470397 26.62676 25.53224 25.18568 1.4410799999999995
8178.0 53.09941 -27.87686 0.14487507236134217 0.417359378061613 0.44604013948510635 25.77087 24.56443 24.19705 1.5738199999999978
8179.0 53.06345 -27.87684 0.2547039634233016 0.6228080847233082 0.5804347512702679 25.54624 24.65378 24.37834 1.1678999999999995
8183.0 53.08514 -27.87679 0.17647773579333886 0.47590770213771016 0.5066143325693813 25.21553 24.13903 23.71066 1.5048700000000004
8186.0 53.14547 -27.87682 0.24158538849423952 0.5014929798821615 0.6212092992734958 26.43425 25.34415 24.8181 1.6161499999999975
8188.0 53.0656 -27.8768 0.14349365720698193 0.4482241695032755 0.453533573188822 25.63137 24.55615 24.06879 1.5625800000000005
8190.0 53.15391 -27.8768 0.09490187073208886 0.32958257088982257 0.3660661433093831 24.90496 24.9095 24.11791 0.7870500000000007
8192.0 53.13662 -27.87679 0.21645691146665796 0.5172050095057977 0.5442440640770013 26.13947 25.19357 24.97199 1.1674799999999976
8193.0 53.10616 -27.87681 0.19370899575955616 0.5103783016139309 0.5283824170563192 25.95012 24.9698 24.79924 1.1508799999999972
8194.0 53.09745 -27.87674 0.17858146093042093 0.4625531560288848 0.4901269246786342 23.40963 22.32951 21.85176 1.5578700000000012
8196.0 53.09273 -27.87684 0.15008280322515208 0.7348194569596493 0.89116594414368 27.20531 26.31395 25.22607 1.9792400000000008
8202.0 53.09046 -27.87679 0.11501292063119715 0.39666008620518173 0.457288450347684 25.32107 24.77794 24.58323 0.7378399999999985
8203.0 53.04929 -27.87676 0.1523837616263612 0.5938368412003524 0.654462639691935 25.96628 25.40464 24.98381 0.9824700000000028
8207.0 53.07068 -27.87677 0.11857529858640141 0.4164541040146379 0.39645041970552597 26.98818 25.28193 25.15784 1.8303399999999996
8209.0 53.07608 -27.87672 0.3150827341682747 0.6246493993050836 0.6168571650598188 26.2887 25.25096 24.81238 1.4763199999999976
8223.0 53.0443 -27.87671 0.08166823143205233 0.28865151441653314 0.324494762817377 25.98412 25.32036 25.2514 0.7327200000000005
8229.0 53.13561 -27.87671 0.10787204074563146 0.5106149450501734 1.0925517504346054 26.29085 25.77835 25.1343 1.1565499999999993
8236.0 53.05183 -27.87664 0.18102003741602007 0.48309574070100014 0.504025555887336 25.55986 24.48866 24.21466 1.345200000000002
8242.0 53.07804 -27.87661 0.1911017454672173 0.5450874313981716 0.5456965027111538 25.87722 24.72778 24.53374 1.3434799999999996
8243.0 53.07493 -27.87665 0.22627187858142356 0.5283423567480482 0.5771651483083358 26.509 25.25994 25.19942 1.3095800000000004
8246.0 53.14047 -27.87667 0.24386507201037913 0.5382584091980953 0.5836045707812423 26.4409 25.24177 25.06927 1.3716299999999997
8250.0 53.0153 -27.87664 0.14758725060194028 0.4165691662860365 0.47835000329954047 26.48813 25.58998 25.14085 1.3472800000000014
8251.0 53.0569 -27.87663 0.1810393089321903 0.473958426539546 0.5221876513397594 25.13088 24.51621 23.88333 1.2475500000000004
8257.0 53.09799 -27.87662 0.1725444443931929 0.4862175096417899 0.4712119113723122 25.82588 24.72294 24.25711 1.5687700000000007
8261.0 53.10113 -27.87663 0.15790636969931698 0.36097784975138675 0.39438086959060714 26.36317 25.45779 24.94654 1.4166300000000014
8262.0 53.04833 -27.87653 0.13686132156242478 0.38588560156796753 0.42409480965215973 24.52267 23.38709 23.16418 1.3584899999999998
8268.0 53.06641 -27.8766 0.12614515882044597 0.3384194493265824 0.36397747784874934 25.74793 24.8726 24.46106 1.2868700000000004
8269.0 53.05567 -27.87659 0.15678374706386458 0.4262134650365328 0.47307263971195535 26.44329 25.26202 24.81247 1.63082
8270.0 53.09209 -27.8766 0.09854702502018552 0.3264949406990534 0.3988023651310041 25.83276 24.23454 24.65203 1.1807300000000005
8271.0 53.08882 -27.87658 0.275524482027165 0.605476542182692 0.5998884927711857 25.45049 24.40791 24.04368 1.4068100000000001
8273.0 53.14132 -27.87656 0.14986986600349464 0.41482869065626155 0.47041806825411775 24.52469 23.52057 22.98056 1.5441299999999991
8274.0 53.10901 -27.87656 0.16659709115497842 0.4509858140449051 0.4999833401211476 24.46687 23.60827 23.28106 1.18581
8276.0 53.14546 -27.87655 0.1477256249600493 0.4564132397639795 0.47259838123625675 25.6268 25.0929 24.41246 1.21434
8277.0 53.08335 -27.87653 0.16992123918306182 0.4594851676781401 0.4840627497361456 25.90793 24.90036 24.89404 1.01389
8279.0 53.08695 -27.87658 0.14622729868036036 0.4568348539901819 0.4984242391536491 26.76603 25.49505 25.066 1.7000300000000017
8280.0 53.06587 -27.87647 0.20177816719213734 0.5267474633065349 0.5509326703112621 23.34921 22.16563 21.75339 1.5958199999999998
8283.0 53.09255 -27.87657 0.22218236447106265 0.6303538367330808 0.7195101358636374 26.49078 25.11565 24.72913 1.7616499999999995
8287.0 53.01893 -27.87645 0.20139041310223976 0.5047063768314834 0.5947303575087214 24.13432 23.55806 23.36478 0.7695399999999992
8288.0 53.09295 -27.87652 0.19624777421174996 0.5483763724208695 0.5764110130323205 25.88964 25.05083 24.8396 1.0500399999999992
8289.0 53.07509 -27.87645 0.21444084529958835 0.5259840279864487 0.5494552566436606 24.34429 23.91229 23.76401 0.5802800000000019
8290.0 53.03995 -27.87645 0.1695834299230356 0.44242476695986405 0.4725849688637112 23.85138 22.81174 22.74478 1.1066000000000003
8294.0 53.0893 -27.8765 0.08683534185886504 0.3401418627649019 0.438316828080373 26.69822 25.74607 25.25278 1.4454399999999978
8295.0 53.08033 -27.87645 0.10220985847014419 0.31891037515682913 0.3667450428716685 25.80988 24.74914 24.50884 1.3010400000000004
8301.0 53.07652 -27.87641 0.15499009914036355 0.3992894881477585 0.41382858069720346 23.6129 23.41549 22.52295 1.0899499999999982
8305.0 53.15275 -27.87647 0.14976027076273524 0.407691890287227 0.44527735508508276 25.38329 24.16318 23.87345 1.5098400000000005
8313.0 53.14276 -27.87642 0.1699512772534143 0.5103451604140516 0.5108426676362324 25.73775 24.80429 24.62123 1.1165199999999977
8314.0 53.08181 -27.87639 0.15112528031956596 0.41614856596590577 0.46512596698539904 25.95781 24.45964 24.10913 1.848679999999998
8317.0 53.04061 -27.8764 0.17883658007435307 0.4521506278237463 0.44228574340655213 26.34512 25.25152 24.88868 1.4564400000000006
8326.0 53.06498 -27.87635 0.2505403562409606 0.6273497862797652 0.5937151708688796 25.20045 24.03363 23.93233 1.2681199999999997
8327.0 53.05023 -27.87627 0.15498007786420945 0.423454277966857 0.4513262770074869 24.28693 23.04504 22.57417 1.712760000000003
8328.0 53.06907 -27.87634 0.29132487622973147 0.6227833305424595 0.6479707435435571 25.13015 24.21917 24.14778 0.9823699999999995
8330.0 53.09612 -27.87637 0.272208347417637 0.6064194031438018 0.6509252287273273 26.07471 25.02536 24.04917 2.0255399999999995
8331.0 53.06425 -27.8763 0.27514319551698435 0.6550468033774886 0.6282206366843031 25.1477 24.19616 23.74314 1.40456
8333.0 53.10503 -27.87634 0.4096559988017415 0.9001012062483501 0.8542227702732522 26.23682 25.36175 25.03739 1.199430000000003
8335.0 53.0621 -27.87634 0.2796218950912864 0.6383283254824036 0.6891556949887117 26.09936 24.9749 24.64881 1.4505499999999998
8339.0 53.15226 -27.87633 0.19622995186611641 0.4853272246518829 0.5005350310739096 24.93585 24.05669 24.12072 0.8151299999999999
8343.0 53.02134 -27.87616 0.22144497157440415 0.5710053892888295 0.5972571222649558 23.91976 22.75633 22.297 1.6227599999999995
8344.0 53.01323 -27.87628 0.15722165919954093 0.5667193437177369 0.508116752393701 25.75001 24.47636 24.37918 1.370829999999998
8355.0 53.08033 -27.87624 0.14408663219474543 0.36200901040241845 0.3981043023460831 25.528 24.61247 23.87363 1.6543700000000001
8359.0 53.13795 -27.8763 0.20122915852696074 0.48217357740043076 0.5507671795768605 27.0145 25.04332 24.60737 2.407130000000002
8363.0 53.06832 -27.87615 0.43040045124356924 0.9777200347086745 0.9882222422402925 24.20838 23.1063 22.68228 1.5260999999999996
8364.0 53.10395 -27.87622 0.20597290626750175 0.5815512654342161 0.6593494685799528 24.70199 24.3067 23.77684 0.9251499999999986
8367.0 53.14542 -27.87626 0.135807010986787 0.3682081740176472 0.38422589718392075 25.91422 25.48866 25.0115 0.9027199999999986
8371.0 53.14575 -27.87621 0.12119273597150278 0.3378337005025877 0.35753343069547927 25.49929 24.34583 23.99212 1.5071699999999986
8372.0 53.13613 -27.87623 0.28473094335681465 0.5506724032020228 0.6580112661307455 26.05607 24.97037 24.47097 1.585099999999997
8377.0 53.15433 -27.87617 0.21724304143870055 0.5740946036918796 0.556301537632046 25.38284 24.38695 23.97145 1.4113900000000008
8378.0 53.15306 -27.8761 0.5778785454082833 1.215622638292039 1.2263254692686154 23.72336 22.88592 22.77302 0.9503400000000006
8379.0 53.10935 -27.8761 0.30233601893548273 0.724877935086501 0.7989121589836776 23.71454 23.364 23.22492 0.4896199999999986
8384.0 53.14185 -27.87623 0.142486963929599 0.3885593658762825 0.4179445855883508 26.24771 25.07652 24.75032 1.4973900000000029
8385.0 53.09959 -27.87624 0.12181355463375158 0.3918522434884601 0.38358985582241956 26.74904 25.61945 25.14689 1.6021500000000017
8386.0 53.05935 -27.87615 0.1778165991955128 0.5194483539430101 0.5462289390381724 24.14919 23.23611 22.83637 1.312820000000002
8389.0 53.10695 -27.87619 0.2378700191518173 0.6510497734542684 0.5895206627653891 25.65265 24.54809 24.35244 1.3002099999999999
8391.0 53.09737 -27.87618 0.16553640014430573 0.46072211899381216 0.48183173148663794 25.18562 24.33815 23.92678 1.2588399999999993
8393.0 53.1355 -27.87617 0.1426043029559145 0.45186153358714765 0.46509482569658117 25.53592 24.47895 24.07278 1.4631399999999992
8395.0 53.09179 -27.87618 0.16165631236673966 0.47660648657169186 0.5647901998295312 26.48706 25.19057 24.80425 1.68281
8396.0 53.07872 -27.87615 0.18614819024696397 0.5129848460099289 0.5293760751906829 26.66928 25.43487 25.15676 1.512520000000002
8397.0 53.09587 -27.87612 0.1796656047826768 0.4695974577582221 0.5139168973680086 24.69965 23.78704 23.74412 0.9555299999999995
8400.0 53.07021 -27.87613 0.228985124471324 0.6297109646091533 0.6116627473156031 25.53511 24.40407 23.98629 1.5488199999999992
8402.0 53.06748 -27.87612 0.260332630265397 0.6113326782345577 0.5939109462937523 26.34771 25.16678 24.97824 1.3694699999999997
8411.0 53.03083 -27.87599 0.24771101093692097 0.6005967248612422 0.6381922021690406 24.66331 23.51759 23.05492 1.60839
8415.0 53.06473 -27.87606 0.16642922611424887 0.45011505940348684 0.4263340805155591 26.06067 25.17352 24.85353 1.207139999999999
8419.0 53.04134 -27.87603 0.2404136678097651 0.632447818904998 0.636956729110995 25.71134 24.55364 24.11279 1.5985499999999995
8427.0 53.09086 -27.87601 0.24413326764073842 0.6577082016056446 0.7049000159077586 24.52539 23.4152 23.03325 1.4921400000000027
8428.0 53.10044 -27.87597 0.30215677038752886 0.61723033730627 0.6605673256849584 25.91404 24.81673 24.49429 1.4197500000000005
